id,postid,votetypeid,creationdate,userid,bountyamount
256390,54457,2,1378915200,-2,-1
238175,46610,2,1373904000,-2,-1
45729,2691,2,1305129600,-2,-1
111654,9797,2,1335801600,-2,-1
291161,66960,2,1389110400,-2,-1
101633,8252,2,1331913600,-2,-1
210400,35605,2,1366041600,-2,-1
371098,105487,5,1406649600,13702,-1
131958,15863,2,1342454400,-2,-1
280200,62954,2,1385654400,-2,-1
190027,31193,2,1359820800,-2,-1
46642,2700,2,1305475200,-2,-1
19167,737,1,1289491200,-2,-1
288911,66150,2,1388332800,-2,-1
100563,8174,2,1331568000,-2,-1
76171,5420,2,1320854400,-2,-1
254773,52741,2,1378310400,-2,-1
191253,31513,2,1360166400,-2,-1
166472,26044,2,1352217600,-2,-1
279360,62677,2,1385395200,-2,-1
316730,78941,2,1394294400,-2,-1
152124,21900,2,1348416000,-2,-1
287464,65653,2,1387728000,-2,-1
313997,77634,2,1393776000,-2,-1
220057,39006,2,1368979200,-2,-1
19827,748,1,1289836800,-2,-1
276282,61612,2,1384358400,-2,-1
94110,7439,2,1329148800,-2,-1
282708,63863,2,1386345600,-2,-1
293501,67899,2,1389715200,-2,-1
70121,4977,2,1318262400,-2,-1
358744,97782,5,1403798400,3911,-1
18933,730,1,1289318400,-2,-1
25230,1194,1,1293984000,-2,-1
284296,64455,2,1386777600,-2,-1
95503,7623,2,1329580800,-2,-1
331183,85846,2,1397923200,-2,-1
370486,105051,5,1406563200,12817,-1
103777,8605,2,1332691200,-2,-1
349550,93503,5,1401897600,-2,-1
209182,35286,2,1365696000,-2,-1
13781,497,1,1286899200,-2,-1
114669,10613,2,1336665600,-2,-1
240915,47604,2,1374508800,-2,-1
226091,41771,2,1370620800,-2,-1
52541,3293,2,1308672000,-2,-1
310182,74622,2,1392912000,-2,-1
197827,32937,2,1362326400,-2,-1
111550,9763,2,1335801600,-2,-1
210148,35530,2,1365955200,-2,-1
198013,32974,2,1362412800,-2,-1
379885,111597,16,1408982400,28740,-1
195814,32474,2,1361548800,-2,-1
26456,1308,1,1294761600,-2,-1
278976,62536,2,1385308800,-2,-1
12826,435,1,1286380800,-2,-1
298807,70249,2,1390838400,-2,-1
137547,17565,2,1344268800,-2,-1
271886,60414,2,1383321600,-2,-1
57627,3719,2,1311523200,-2,-1
134519,16735,2,1343232000,-2,-1
343371,90742,5,1400601600,-2,-1
355376,95915,5,1403107200,1098,-1
175264,28414,2,1355155200,-2,-1
282277,63664,2,1386259200,-2,-1
223770,41193,2,1370016000,-2,-1
322512,81534,2,1395676800,-2,-1
307405,73300,2,1392307200,-2,-1
155431,23031,2,1349280000,-2,-1
340308,89722,5,1400169600,-2,-1
300408,70825,2,1391184000,-2,-1
331567,86015,2,1398009600,-2,-1
243508,48462,2,1375113600,-2,-1
138666,17900,2,1344614400,-2,-1
202018,33811,2,1363708800,-2,-1
334976,87232,3,1398873600,-2,-1
161606,24692,2,1350835200,-2,-1
310885,74985,2,1393084800,-2,-1
313982,77630,2,1393776000,-2,-1
58446,3779,2,1312041600,-2,-1
144299,19715,2,1346169600,-2,-1
6818,178,1,1282665600,-2,-1
290212,66649,2,1388851200,-2,-1
293683,67959,2,1389715200,-2,-1
15003,556,1,1287504000,-2,-1
324354,82356,2,1396195200,-2,-1
29197,1444,1,1296576000,-2,-1
162310,24939,2,1351094400,-2,-1
74322,5278,2,1319990400,-2,-1
332775,86309,3,1398268800,-2,-1
116545,11134,2,1337356800,-2,-1
101687,8259,2,1331913600,-2,-1
191848,31615,2,1360425600,-2,-1
327787,83558,2,1397059200,-2,-1
252341,51794,2,1377619200,-2,-1
89064,6923,2,1327334400,-2,-1
332091,86039,3,1398182400,-2,-1
196455,32621,2,1361808000,-2,-1
4690,124,1,1281283200,-2,-1
272472,60643,2,1383580800,-2,-1
301346,71189,2,1391356800,-2,-1
383639,113821,16,1409846400,39595,-1
366399,103135,5,1405526400,8694,-1
267432,58761,2,1381766400,-2,-1
280404,63014,2,1385740800,-2,-1
264758,58023,2,1381248000,-2,-1
201480,33774,2,1363536000,-2,-1
260361,56087,2,1380038400,-2,-1
120999,12421,2,1338912000,-2,-1
114266,10510,2,1336492800,-2,-1
128882,14783,2,1341504000,-2,-1
25615,1217,1,1294156800,-2,-1
120951,12414,2,1338912000,-2,-1
234349,45357,2,1372867200,-2,-1
178243,29129,2,1356019200,-2,-1
288249,65881,2,1388073600,-2,-1
370601,105125,5,1406563200,13117,-1
75176,5345,2,1320336000,-2,-1
127546,14360,2,1340985600,-2,-1
57831,3730,2,1311696000,-2,-1
122537,12887,2,1339430400,-2,-1
228487,43474,2,1371312000,-2,-1
354750,95584,5,1402934400,930,-1
297860,69818,2,1390665600,-2,-1
324930,82584,2,1396281600,-2,-1
29060,1442,1,1296576000,-2,-1
223333,41054,2,1369843200,-2,-1
247494,49931,2,1376323200,-2,-1
190041,31195,2,1359820800,-2,-1
341715,89934,5,1400256000,-2,-1
255681,53128,2,1378656000,-2,-1
287609,65693,2,1387814400,-2,-1
335592,87495,3,1398960000,-2,-1
118827,11732,2,1338220800,-2,-1
283119,64026,2,1386432000,-2,-1
255344,52940,2,1378569600,-2,-1
255191,52898,2,1378483200,-2,-1
232747,44830,2,1372435200,-2,-1
381712,112630,16,1409414400,34658,-1
156380,23300,2,1349539200,-2,-1
202531,33939,2,1363881600,-2,-1
148421,20982,2,1347465600,-2,-1
373251,107617,5,1407254400,16811,-1
43222,2498,2,1303920000,-2,-1
304795,72163,2,1391875200,-2,-1
368436,104173,5,1406044800,11032,-1
144008,19614,2,1346083200,-2,-1
89676,6969,2,1327593600,-2,-1
336130,87748,3,1399132800,-2,-1
364226,100973,5,1404921600,7448,-1
128348,14546,2,1341331200,-2,-1
57421,3697,2,1311436800,-2,-1
231180,44326,2,1372089600,-2,-1
233553,45050,2,1372694400,-2,-1
29618,1458,1,1296835200,-2,-1
88354,6856,2,1326988800,-2,-1
150155,21210,2,1347724800,-2,-1
297238,69572,2,1390579200,-2,-1
137500,17548,2,1344268800,-2,-1
246658,49607,2,1376064000,-2,-1
272889,60778,2,1383667200,-2,-1
175634,28493,2,1355241600,-2,-1
252883,51989,2,1377792000,-2,-1
278433,62317,2,1385136000,-2,-1
241043,47666,2,1374508800,-2,-1
290100,66596,2,1388764800,-2,-1
135649,17106,2,1343664000,-2,-1
361019,99891,5,1404403200,5594,-1
235732,45867,2,1373212800,-2,-1
372000,105960,5,1406908800,14730,-1
293319,67794,2,1389628800,-2,-1
101035,8225,2,1331654400,-2,-1
228026,43356,2,1371139200,-2,-1
179013,29346,2,1356364800,-2,-1
105003,8774,2,1333209600,-2,-1
211830,35955,2,1366560000,-2,-1
227706,43239,2,1371052800,-2,-1
147871,20836,2,1347292800,-2,-1
171054,27419,2,1353859200,-2,-1
373725,107882,5,1407340800,17214,-1
231241,44346,2,1372089600,-2,-1
379053,111036,15,1408723200,27441,-1
145596,20191,2,1346601600,-2,-1
115276,10797,2,1336924800,-2,-1
370121,104882,5,1406476800,12359,-1
71414,5065,2,1318780800,-2,-1
101387,8230,2,1331827200,-2,-1
333504,86664,3,1398441600,-2,-1
375205,108692,8,1407772800,20338,-1
86710,6652,2,1326297600,-2,-1
177082,28867,2,1355673600,-2,-1
309114,74134,2,1392739200,-2,-1
304832,72185,2,1391875200,-2,-1
324467,82418,2,1396195200,-2,-1
152481,22029,2,1348588800,-2,-1
166655,26088,2,1352217600,-2,-1
24756,1164,1,1293465600,-2,-1
226351,41832,2,1370707200,-2,-1
321382,81087,2,1395331200,-2,-1
178986,29340,2,1356364800,-2,-1
51254,3191,2,1308067200,-2,-1
292259,67397,2,1389369600,-2,-1
90602,7103,2,1328025600,-2,-1
175521,28474,2,1355241600,-2,-1
221309,40429,2,1369238400,-2,-1
144180,19682,2,1346169600,-2,-1
237562,46422,2,1373731200,-2,-1
369239,104507,5,1406217600,11748,-1
318401,79818,2,1394640000,-2,-1
103590,8583,2,1332518400,-2,-1
26393,1298,1,1294761600,-2,-1
351978,94129,5,1402243200,71,-1
247537,49942,2,1376323200,-2,-1
293114,67723,2,1389628800,-2,-1
175308,28423,2,1355155200,-2,-1
294546,68268,2,1389888000,-2,-1
161937,24823,2,1351008000,-2,-1
57500,3713,2,1311523200,-2,-1
135847,17133,2,1343750400,-2,-1
203578,34174,2,1364313600,-2,-1
314575,77924,2,1393862400,-2,-1
197223,32801,2,1362067200,-2,-1
129611,15007,2,1341763200,-2,-1
327934,83612,2,1397059200,-2,-1
363992,100843,5,1404921600,7397,-1
160568,24311,2,1350489600,-2,-1
361371,100036,5,1404489600,6029,-1
168843,26682,2,1352995200,-2,-1
192081,31670,2,1360512000,-2,-1
264323,57826,2,1381161600,-2,-1
214976,37681,2,1367424000,-2,-1
296491,69220,2,1390406400,-2,-1
133414,16343,2,1342972800,-2,-1
327883,83588,2,1397059200,-2,-1
117998,11560,2,1337875200,-2,-1
349374,93432,5,1401811200,-2,-1
213451,36259,2,1366905600,-2,-1
228909,43610,2,1371398400,-2,-1
292758,67585,2,1389542400,-2,-1
360037,99306,5,1404144000,5003,-1
179948,29578,2,1356969600,-2,-1
173312,27862,2,1354464000,-2,-1
303577,71650,2,1391616000,-2,-1
127623,14378,2,1341072000,-2,-1
255835,53199,2,1378742400,-2,-1
183881,30173,2,1357920000,-2,-1
236449,46158,2,1373385600,-2,-1
226279,41808,2,1370707200,-2,-1
346726,92427,5,1401465600,-2,-1
55888,3546,2,1310572800,-2,-1
331669,86015,2,1398096000,-2,-1
42687,2476,2,1303660800,-2,-1
71891,5117,2,1318953600,-2,-1
187316,30729,2,1358784000,-2,-1
338601,88931,5,1399824000,-2,-1
82337,6128,2,1323792000,-2,-1
246533,49554,2,1375977600,-2,-1
243611,48496,2,1375113600,-2,-1
187643,30774,2,1358870400,-2,-1
75841,5387,2,1320768000,-2,-1
232128,44600,2,1372262400,-2,-1
313275,77265,2,1393516800,-2,-1
122926,13012,2,1339516800,-2,-1
355774,96106,5,1403193600,1349,-1
113320,10289,2,1336233600,-2,-1
213933,37387,2,1367078400,-2,-1
58138,3744,2,1311782400,-2,-1
304040,71838,2,1391702400,-2,-1
37596,2114,2,1300809600,-2,-1
194849,32273,2,1361289600,-2,-1
338452,88880,5,1399737600,-2,-1
310575,74819,2,1392998400,-2,-1
167202,26216,2,1352390400,-2,-1
316266,78775,2,1394208000,-2,-1
96115,7725,2,1329753600,-2,-1
210237,35560,2,1366041600,-2,-1
369040,104488,5,1406131200,11565,-1
199263,33251,2,1362844800,-2,-1
361715,100151,5,1404576000,6513,-1
233162,44934,2,1372608000,-2,-1
2118,31,1,1280073600,-2,-1
126931,14210,2,1340726400,-2,-1
138740,17920,2,1344614400,-2,-1
315028,78156,2,1393948800,-2,-1
268608,59171,2,1382198400,-2,-1
230634,44162,2,1371916800,-2,-1
194738,32237,2,1361289600,-2,-1
345838,91986,5,1401206400,-2,-1
71852,5116,2,1318953600,-2,-1
300684,70922,2,1391270400,-2,-1
124233,13327,2,1340035200,-2,-1
299990,70699,2,1391097600,-2,-1
340123,89656,5,1400083200,-2,-1
215106,37718,2,1367424000,-2,-1
329977,85378,2,1397577600,-2,-1
358481,97651,5,1403712000,3597,-1
291592,67135,2,1389196800,-2,-1
351683,93974,5,1402156800,-2,-1
298131,69979,2,1390752000,-2,-1
372418,106205,5,1407081600,14730,-1
354103,95204,5,1402761600,805,-1
96508,7772,2,1329926400,-2,-1
55014,3477,2,1310054400,-2,-1
333848,86802,3,1398528000,-2,-1
93187,7345,2,1328889600,-2,-1
385445,114777,16,1410364800,47971,50
288055,65841,2,1387987200,-2,-1
373699,107863,5,1407340800,17186,-1
285882,65030,2,1387209600,-2,-1
58434,3779,2,1312041600,-2,-1
246208,49456,2,1375891200,-2,-1
265098,58159,2,1381334400,-2,-1
171752,27561,2,1354032000,-2,-1
210684,35671,2,1366128000,-2,-1
124834,13541,2,1340121600,-2,-1
288983,66188,2,1388332800,-2,-1
246934,49715,2,1376150400,-2,-1
117670,11436,2,1337788800,-2,-1
179590,29483,2,1356710400,-2,-1
189719,31123,2,1359648000,-2,-1
273397,60989,2,1383840000,-2,-1
286435,65264,2,1387382400,-2,-1
218613,38573,2,1368547200,-2,-1
142526,19025,2,1345651200,-2,-1
47991,2807,2,1306166400,-2,-1
26952,1337,1,1295193600,-2,-1
222929,40928,2,1369756800,-2,-1
249742,50752,2,1376928000,-2,-1
223877,41208,2,1370016000,-2,-1
178085,29121,2,1355932800,-2,-1
306553,72859,2,1392134400,-2,-1
156177,23213,2,1349539200,-2,-1
275686,61374,2,1384272000,-2,-1
159552,23889,2,1350144000,-2,-1
342895,90516,5,1400515200,-2,-1
366671,103291,5,1405612800,9141,-1
105791,8867,2,1333468800,-2,-1
300357,70819,2,1391184000,-2,-1
150789,21406,2,1347984000,-2,-1
383175,113566,16,1409760000,37540,-1
57353,3692,2,1311350400,-2,-1
146786,20527,2,1346947200,-2,-1
167108,26195,2,1352390400,-2,-1
236601,46212,2,1373472000,-2,-1
20204,761,1,1290096000,-2,-1
231174,44323,2,1372003200,-2,-1
104602,8721,2,1333036800,-2,-1
337446,88387,5,1399478400,-2,-1
343579,90886,5,1400688000,-2,-1
264854,58064,2,1381248000,-2,-1
356608,96619,5,1403366400,2040,-1
337833,88563,5,1399564800,-2,-1
36114,1980,2,1300118400,-2,-1
360175,99379,5,1404144000,5003,-1
210522,35634,2,1366128000,-2,-1
161335,24586,2,1350748800,-2,-1
276921,61805,2,1384704000,-2,-1
269467,59493,2,1382457600,-2,-1
310164,74613,2,1392912000,-2,-1
96628,7780,2,1329926400,-2,-1
129251,14906,2,1341590400,-2,-1
144695,19893,2,1346342400,-2,-1
304260,71936,2,1391702400,-2,-1
298392,70097,2,1390838400,-2,-1
140134,18253,2,1344960000,-2,-1
210664,35668,2,1366128000,-2,-1
346639,92374,5,1401379200,-2,-1
213928,37386,2,1367078400,-2,-1
326894,83242,2,1396800000,-2,-1
46727,2700,2,1305561600,-2,-1
223521,41126,2,1369929600,-2,-1
177926,29090,2,1355932800,-2,-1
176915,28813,2,1355587200,-2,-1
8127,244,1,1283616000,-2,-1
163696,25471,2,1351612800,-2,-1
203654,34193,2,1364313600,-2,-1
327512,83430,2,1396972800,-2,-1
206365,34646,2,1364918400,-2,-1
177091,28870,2,1355673600,-2,-1
198070,32985,2,1362412800,-2,-1
219235,38738,2,1368633600,-2,-1
165136,25903,2,1352044800,-2,-1
6652,174,1,1282579200,-2,-1
243612,48496,2,1375113600,-2,-1
327932,83612,2,1397059200,-2,-1
21764,870,1,1291219200,-2,-1
297418,69638,2,1390579200,-2,-1
253510,52252,2,1377964800,-2,-1
113339,10289,2,1336233600,-2,-1
345661,91907,5,1401206400,-2,-1
244631,48859,2,1375459200,-2,-1
350031,93672,5,1401984000,-2,-1
183288,30056,2,1357747200,-2,-1
213448,36258,2,1366905600,-2,-1
383972,114012,16,1410019200,40629,-1
241437,47771,2,1374595200,-2,-1
251408,51461,2,1377360000,-2,-1
126850,14197,2,1340726400,-2,-1
350511,93863,5,1402070400,-2,-1
285085,64737,2,1386950400,-2,-1
52571,3294,2,1308758400,-2,-1
283071,64004,2,1386432000,-2,-1
30733,1576,2,1297526400,-2,-1
72937,5145,2,1319299200,-2,-1
51690,3213,2,1308326400,-2,-1
331502,85993,2,1398009600,-2,-1
289074,66233,2,1388419200,-2,-1
205668,34474,2,1364659200,-2,-1
183513,30098,2,1357833600,-2,-1
362772,100746,5,1404835200,7290,-1
326383,83136,2,1396713600,-2,-1
323245,81864,2,1395849600,-2,-1
41348,2356,2,1302796800,-2,-1
116133,11080,2,1337184000,-2,-1
193802,32046,2,1361030400,-2,-1
280755,63135,2,1385827200,-2,-1
174015,28030,2,1354723200,-2,-1
305090,72272,2,1391961600,-2,-1
349808,93597,5,1401897600,-2,-1
303733,71715,2,1391616000,-2,-1
316920,79044,2,1394380800,-2,-1
320716,80852,2,1395244800,-2,-1
195317,32371,2,1361462400,-2,-1
249579,50682,2,1376928000,-2,-1
216705,38132,2,1367942400,-2,-1
302589,71262,2,1391443200,-2,-1
123176,13104,2,1339603200,-2,-1
383575,113790,16,1409846400,39526,-1
198119,32994,2,1362412800,-2,-1
288004,65828,2,1387987200,-2,-1
213236,36220,2,1366819200,-2,-1
111756,9826,2,1335801600,-2,-1
339748,89484,5,1399996800,-2,-1
384495,114317,16,1410105600,43135,-1
331289,85903,2,1397923200,-2,-1
160984,24458,2,1350576000,-2,-1
354900,95669,5,1402934400,930,-1
178868,29324,2,1356278400,-2,-1
256190,53358,2,1378828800,-2,-1
284245,64433,2,1386691200,-2,-1
194297,32138,2,1361203200,-2,-1
222027,40639,2,1369497600,-2,-1
380524,111946,16,1409155200,29868,-1
362759,100736,5,1404835200,7290,-1
358094,97421,5,1403625600,3310,-1
132547,16055,2,1342627200,-2,-1
138024,17699,2,1344441600,-2,-1
65810,4504,2,1316016000,-2,-1
299363,70512,2,1390924800,-2,-1
3007,63,1,1280246400,-2,-1
288013,65829,2,1387987200,-2,-1
92662,7279,2,1328716800,-2,-1
105006,8775,2,1333209600,-2,-1
207792,34997,2,1365350400,-2,-1
299996,70699,2,1391097600,-2,-1
171649,27540,2,1354032000,-2,-1
4992,125,1,1281456000,-2,-1
362821,100769,5,1404835200,7290,-1
31622,1595,2,1297872000,-2,-1
327044,83262,2,1396886400,-2,-1
344330,91292,5,1400860800,-2,-1
1287,10,1,1279641600,-2,-1
79239,5774,2,1322236800,-2,-1
136856,17348,2,1344096000,-2,-1
179132,29367,2,1356451200,-2,-1
43166,2497,2,1303920000,-2,-1
212046,35975,2,1366560000,-2,-1
352345,94290,5,1402329600,183,-1
376729,109599,11,1408204800,22468,-1
270642,59897,2,1382976000,-2,-1
237587,46429,2,1373731200,-2,-1
285042,64720,2,1386950400,-2,-1
310612,74843,2,1392998400,-2,-1
42107,2415,2,1303228800,-2,-1
171888,27597,2,1354118400,-2,-1
315523,78369,2,1394035200,-2,-1
206787,34755,2,1365004800,-2,-1
279351,62677,2,1385395200,-2,-1
210286,35583,2,1366041600,-2,-1
83192,6231,2,1324224000,-2,-1
58935,3816,2,1312300800,-2,-1
97343,7856,2,1330185600,-2,-1
159659,23941,2,1350230400,-2,-1
39032,2227,2,1301673600,-2,-1
292811,67605,2,1389542400,-2,-1
129657,15016,2,1341763200,-2,-1
55741,3542,2,1310486400,-2,-1
51713,3213,2,1308326400,-2,-1
199332,33281,2,1362844800,-2,-1
233775,45124,2,1372694400,-2,-1
186736,30610,2,1358524800,-2,-1
130815,15456,2,1342108800,-2,-1
322133,81393,2,1395590400,-2,-1
229872,43937,2,1371657600,-2,-1
66493,4551,2,1316448000,-2,-1
146189,20434,2,1346774400,-2,-1
295783,68834,2,1390233600,-2,-1
242542,48077,2,1374854400,-2,-1
239664,47116,2,1374163200,-2,-1
248018,50108,2,1376409600,-2,-1
377514,110092,15,1408377600,24808,-1
57724,3730,2,1311609600,-2,-1
345376,91778,5,1401120000,-2,-1
160400,24236,2,1350403200,-2,-1
220701,39247,2,1369152000,-2,-1
267159,58655,2,1381766400,-2,-1
300968,71025,2,1391356800,-2,-1
263381,57369,2,1380816000,-2,-1
209481,35352,2,1365782400,-2,-1
143090,19220,2,1345737600,-2,-1
205857,34507,2,1364745600,-2,-1
192166,31679,2,1360512000,-2,-1
331863,86017,2,1398096000,-2,-1
153122,22328,2,1348675200,-2,-1
126624,14125,2,1340726400,-2,-1
284934,64679,2,1386864000,-2,-1
216355,38025,2,1367856000,-2,-1
97314,7853,2,1330185600,-2,-1
51611,3206,2,1308240000,-2,-1
189091,31010,2,1359475200,-2,-1
335555,87486,3,1398960000,-2,-1
252559,51851,2,1377705600,-2,-1
74052,5256,2,1319817600,-2,-1
148479,21002,2,1347465600,-2,-1
137441,17543,2,1344268800,-2,-1
317189,79202,2,1394380800,-2,-1
199945,33433,2,1363017600,-2,-1
241693,47796,2,1374681600,-2,-1
294843,68403,2,1389974400,-2,-1
197850,32942,2,1362412800,-2,-1
334361,87030,3,1398700800,-2,-1
372947,107491,5,1407168000,16140,-1
98673,7952,2,1330704000,-2,-1
260221,56035,2,1379952000,-2,-1
348683,92977,5,1401724800,-2,-1
161299,24571,2,1350748800,-2,-1
310865,74970,2,1393084800,-2,-1
203176,34072,2,1364140800,-2,-1
171389,27495,2,1353945600,-2,-1
254642,52661,2,1378310400,-2,-1
156841,23392,2,1349625600,-2,-1
342051,90077,5,1400342400,-2,-1
310091,74570,2,1392912000,-2,-1
355931,96205,5,1403193600,1355,-1
168600,26585,2,1352908800,-2,-1
55928,3548,2,1310572800,-2,-1
271153,60130,2,1383148800,-2,-1
364484,101105,5,1405008000,7685,-1
297412,69637,2,1390579200,-2,-1
324631,82470,2,1396281600,-2,-1
379314,111211,16,1408809600,27813,-1
143451,19340,2,1345996800,-2,-1
208460,35124,2,1365523200,-2,-1
213652,36309,2,1366992000,-2,-1
340068,89639,5,1400083200,-2,-1
188555,30923,2,1359302400,-2,-1
320991,80930,2,1395244800,-2,-1
369302,104533,5,1406217600,11748,-1
188604,30930,2,1359302400,-2,-1
278956,62527,2,1385308800,-2,-1
16230,607,1,1288022400,-2,-1
320579,80807,2,1395158400,-2,-1
205980,34547,2,1364832000,-2,-1
216522,38082,2,1367942400,-2,-1
324598,82463,2,1396281600,-2,-1
255662,53114,2,1378656000,-2,-1
124485,13402,2,1340035200,-2,-1
327633,83499,2,1396972800,-2,-1
358423,97613,5,1403712000,3519,-1
344245,91250,5,1400774400,-2,-1
358416,97609,5,1403712000,3488,-1
341861,89979,5,1400256000,-2,-1
365939,102824,5,1405440000,8507,-1
213629,36309,2,1366992000,-2,-1
249645,50716,2,1376928000,-2,-1
12901,439,1,1286467200,-2,-1
134964,16921,2,1343404800,-2,-1
227315,43122,2,1370966400,-2,-1
183876,30173,2,1357920000,-2,-1
326747,83181,2,1396800000,-2,-1
261568,56591,2,1380384000,-2,-1
360369,99510,5,1404230400,5256,-1
232640,44782,2,1372348800,-2,-1
326503,83141,2,1396713600,-2,-1
215774,37905,2,1367683200,-2,-1
326902,83243,2,1396800000,-2,-1
18517,726,1,1289145600,-2,-1
353610,94974,5,1402588800,582,-1
275265,61242,2,1384099200,-2,-1
324011,82194,2,1396108800,-2,-1
12435,432,1,1286208000,-2,-1
270463,59849,2,1382889600,-2,-1
89149,6927,2,1327334400,-2,-1
335888,87688,3,1399046400,-2,-1
360194,99386,5,1404230400,5003,-1
292722,67567,2,1389456000,-2,-1
238903,46880,2,1373990400,-2,-1
283435,64122,2,1386518400,-2,-1
22399,938,1,1291651200,-2,-1
209166,35283,2,1365696000,-2,-1
330219,85458,2,1397664000,-2,-1
212679,36077,2,1366732800,-2,-1
338210,88763,5,1399651200,-2,-1
18896,730,1,1289318400,-2,-1
176813,28781,2,1355587200,-2,-1
115509,10870,2,1337011200,-2,-1
17367,672,1,1288627200,-2,-1
321158,81000,2,1395331200,-2,-1
70928,5026,2,1318608000,-2,-1
59394,3853,2,1312473600,-2,-1
135775,17119,2,1343750400,-2,-1
144311,19719,2,1346169600,-2,-1
284025,64336,2,1386691200,-2,-1
46885,2705,2,1305648000,-2,-1
217618,38413,2,1368288000,-2,-1
215145,37727,2,1367510400,-2,-1
146112,20408,2,1346774400,-2,-1
260751,56261,2,1380124800,-2,-1
319347,80227,2,1394899200,-2,-1
348352,92805,5,1401638400,-2,-1
126936,14210,2,1340812800,-2,-1
353280,94840,5,1402502400,434,-1
372813,106404,5,1407168000,15964,-1
131960,15863,2,1342454400,-2,-1
171675,27550,2,1354032000,-2,-1
295113,68562,2,1390060800,-2,-1
322458,81505,2,1395676800,-2,-1
290720,66825,2,1389024000,-2,-1
121143,12453,2,1338998400,-2,-1
222530,40798,2,1369670400,-2,-1
79333,5774,2,1322323200,-2,-1
168882,26701,2,1352995200,-2,-1
263011,57196,2,1380729600,-2,-1
258156,55228,2,1379433600,-2,-1
236891,46267,2,1373472000,-2,-1
367513,103685,5,1405872000,10064,-1
275078,61213,2,1384099200,-2,-1
199194,33234,2,1362758400,-2,-1
267142,58646,2,1381766400,-2,-1
384780,114495,16,1410192000,44269,50
359228,99021,5,1403884800,4456,-1
335315,87403,3,1398960000,-2,-1
138730,17920,2,1344614400,-2,-1
218103,38457,2,1368374400,-2,-1
63143,4223,2,1314374400,-2,-1
227271,43108,2,1370966400,-2,-1
271863,60407,2,1383321600,-2,-1
314515,77898,2,1393862400,-2,-1
197200,32800,2,1362067200,-2,-1
228122,43372,2,1371139200,-2,-1
219596,38880,2,1368806400,-2,-1
330574,85603,2,1397750400,-2,-1
284728,64608,2,1386864000,-2,-1
342007,90057,5,1400342400,-2,-1
385448,114777,16,1410364800,47988,50
197120,32787,2,1361980800,-2,-1
122434,12857,2,1339430400,-2,-1
175419,28446,2,1355155200,-2,-1
234586,45480,2,1372867200,-2,-1
264211,57750,2,1381075200,-2,-1
130378,15293,2,1341936000,-2,-1
67152,4591,2,1316707200,-2,-1
250181,50909,2,1377014400,-2,-1
268099,59005,2,1382025600,-2,-1
44764,2623,2,1304697600,-2,-1
304163,71896,2,1391702400,-2,-1
172686,27729,2,1354291200,-2,-1
227833,43297,2,1371139200,-2,-1
199981,33440,2,1363017600,-2,-1
77226,5543,2,1321372800,-2,-1
343585,90888,5,1400688000,-2,-1
355092,95739,5,1403020800,955,-1
99516,8048,2,1331049600,-2,-1
174081,28054,2,1354723200,-2,-1
46776,2700,2,1305561600,-2,-1
348131,92689,5,1401552000,-2,-1
235659,45844,2,1373212800,-2,-1
260633,56198,2,1380124800,-2,-1
120066,12177,2,1338566400,-2,-1
35033,1850,2,1299600000,-2,-1
271905,60420,2,1383321600,-2,-1
110955,9599,2,1335456000,-2,-1
160535,24298,2,1350489600,-2,-1
273654,61062,2,1383926400,-2,-1
18878,730,1,1289318400,-2,-1
123382,13166,2,1339689600,-2,-1
215760,37899,2,1367683200,-2,-1
121195,12474,2,1338998400,-2,-1
173545,27927,2,1354550400,-2,-1
219246,38745,2,1368720000,-2,-1
281585,63423,2,1386086400,-2,-1
104804,8749,2,1333036800,-2,-1
362869,100786,5,1404835200,7290,-1
56248,3561,2,1310832000,-2,-1
224867,41418,2,1370275200,-2,-1
142632,19051,2,1345651200,-2,-1
118978,11775,2,1338220800,-2,-1
328623,83840,2,1397318400,-2,-1
318978,80061,2,1394812800,-2,-1
166597,26080,2,1352217600,-2,-1
313281,77269,2,1393516800,-2,-1
302856,71365,2,1391529600,-2,-1
348397,92831,5,1401638400,-2,-1
119082,11814,2,1338307200,-2,-1
349396,93453,5,1401811200,-2,-1
87470,6742,2,1326643200,-2,-1
248148,50162,2,1376496000,-2,-1
327225,83300,2,1396886400,-2,-1
263273,57313,2,1380816000,-2,-1
99313,8019,2,1331049600,-2,-1
376354,109360,9,1408032000,22311,-1
298543,70152,2,1390838400,-2,-1
126335,14027,2,1340553600,-2,-1
238358,46689,2,1373904000,-2,-1
205860,34507,2,1364745600,-2,-1
16885,647,1,1288368000,-2,-1
159674,23951,2,1350230400,-2,-1
119295,11895,2,1338307200,-2,-1
195589,32436,2,1361548800,-2,-1
239715,47147,2,1374163200,-2,-1
302645,71286,2,1391443200,-2,-1
336278,87841,3,1399219200,-2,-1
128756,14735,2,1341417600,-2,-1
124730,13499,2,1340121600,-2,-1
123737,13262,2,1339862400,-2,-1
141604,18726,2,1345392000,-2,-1
338195,88756,5,1399651200,-2,-1
271336,60198,2,1383148800,-2,-1
116637,11157,2,1337443200,-2,-1
295347,68671,2,1390147200,-2,-1
221536,40512,2,1369324800,-2,-1
340015,89635,5,1400083200,-2,-1
304818,72174,2,1391875200,-2,-1
200372,33539,2,1363104000,-2,-1
306540,72859,2,1392134400,-2,-1
331465,85974,2,1398009600,-2,-1
358136,97434,5,1403625600,3310,-1
