id,posttypeid,creationdate,score,viewcount,owneruserid,answercount,commentcount,favoritecount,lasteditoruserid
74730,2,1383701000,2,36,21054,0,2,-1,805
94953,2,1398268179,4,146,34579,1,3,-1,12318
78572,2,1386150767,2,46,22452,0,2,-1,930
65062,2,1374418174,1,-1,14063,-1,1,-1,-2
40535,1,1350367873,1,-1,4908,-1,0,-1,-2
93845,2,1397532106,3,134,31904,1,3,-1,11030
27547,1,1335844385,0,-1,1586,-1,0,-1,-2
94028,2,1397637721,3,136,32036,1,3,-1,11032
105125,2,1403917425,5,342,42387,2,5,1,24881
66849,2,1375942946,1,-1,14838,-1,1,-1,0
57634,1,1367244338,1,-1,11032,-1,0,-1,-2
114193,4,1409726685,15,2514,53928,3,11,4,45512
67711,2,1376845261,2,12,16210,0,1,-1,88
80492,2,1387864766,2,54,24503,0,2,-1,1764
34423,1,1345038147,0,-1,3382,-1,0,-1,-2
104689,2,1403658308,5,323,41893,2,5,1,24073
106404,2,1404920336,6,407,43722,2,5,1,26962
52833,1,1363767734,1,-1,9198,-1,0,-1,-2
111242,2,1407504196,8,829,48396,2,7,2,32504
88204,2,1393505315,3,88,28705,1,3,-1,7290
68336,2,1377481471,2,15,16596,0,1,-1,88
33690,1,1344064626,0,-1,3277,-1,0,-1,-2
47297,1,1357688358,1,-1,7290,-1,0,-1,-2
83741,2,1390971233,3,68,26562,1,2,-1,4253
109504,2,1406375266,7,573,45561,2,6,1,30540
87168,2,1392786242,3,82,28231,1,2,-1,6866
48023,1,1358489137,1,-1,7555,-1,0,-1,-2
40936,1,1350871685,1,-1,5275,-1,0,-1,-2
2956,1,1284986348,0,-1,25,-1,0,-1,-2
63392,1,1372959153,1,-1,13191,-1,1,-1,-2
70765,2,1379901552,2,24,17590,0,1,-1,264
51260,1,1362311238,1,-1,8447,-1,0,-1,-2
78330,2,1385975419,2,45,22341,0,2,-1,930
109477,2,1406365834,7,570,45528,2,6,1,30460
24998,1,1332229613,0,-1,1119,-1,0,-1,-2
48385,1,1358949555,1,-1,7734,-1,0,-1,-2
82616,2,1389947050,2,63,25936,0,2,-1,3277
43019,1,1352235144,1,-1,5739,-1,0,-1,-2
38712,1,1349386775,0,-1,4598,-1,0,-1,-2
19718,1,1323604561,0,-1,861,-1,0,-1,-2
11002,1,1305715340,0,-1,603,-1,0,-1,-2
13539,1,1311642406,0,-1,686,-1,0,-1,-2
13937,1,1312462040,0,-1,686,-1,0,-1,-2
83849,2,1391045075,3,69,26629,1,2,-1,4376
47007,1,1357327810,1,-1,7290,-1,0,-1,-2
35572,1,1346525129,0,-1,4062,-1,0,-1,-2
91146,2,1395588409,3,108,30331,1,3,-1,7616
79816,2,1387172613,2,51,24028,0,2,-1,1036
63509,1,1373075705,1,-1,13276,-1,1,-1,-2
52411,1,1363393094,1,-1,9007,-1,0,-1,-2
89764,2,1394605536,3,98,29187,1,3,-1,7290
48804,1,1359457078,1,-1,7828,-1,0,-1,-2
15192,1,1314989219,0,-1,795,-1,0,-1,-2
62572,1,1372147145,1,-1,12895,-1,1,-1,-2
101324,2,1401954812,5,243,39584,1,4,-1,22047
94910,2,1398247709,4,146,32518,1,3,-1,12265
70907,2,1379998695,2,24,17661,0,1,-1,334
114838,5,1410244458,22,4436,54784,4,13,7,52022
19445,1,1323087307,0,-1,840,-1,0,-1,-2
48500,1,1359084734,1,-1,7788,-1,0,-1,-2
23715,1,1330186770,0,-1,1005,-1,0,-1,-2
81974,2,1389457277,2,60,25433,0,2,-1,2970
89464,2,1394424438,3,96,29072,1,3,-1,7290
47843,1,1358302721,1,-1,7497,-1,0,-1,-2
34206,1,1344778773,0,-1,3382,-1,0,-1,-2
56695,1,1366458613,1,-1,10776,-1,0,-1,-2
20733,1,1325846480,0,-1,919,-1,0,-1,-2
77733,2,1385447498,2,43,22047,0,2,-1,919
35636,1,1346669708,0,-1,4164,-1,0,-1,-2
64810,2,1374197795,1,-1,13900,-1,1,-1,-2
66644,2,1375754147,1,-1,14784,-1,1,-1,-2
111884,2,1408004092,9,979,49034,2,8,2,36068
114043,2,1409623791,14,2306,53686,3,10,4,44895
44245,1,1353624672,1,-1,6309,-1,0,-1,-2
38070,1,1348667057,0,-1,4505,-1,0,-1,-2
36282,1,1347568156,0,-1,4257,-1,0,-1,-2
38290,1,1348913271,0,-1,4505,-1,0,-1,-2
6390,1,1295331870,0,-1,223,-1,0,-1,-2
82629,2,1389955722,2,63,25936,0,2,-1,3277
78404,2,1386029362,2,46,22392,0,2,-1,930
64966,2,1374300750,1,-1,13985,-1,1,-1,-2
18959,1,1322179485,0,-1,805,-1,0,-1,-2
22308,1,1328284055,0,-1,919,-1,0,-1,-2
61084,1,1370513744,1,-1,12329,-1,1,-1,-2
60212,1,1369704294,1,-1,11958,-1,1,-1,-2
49440,1,1360154957,1,-1,7972,-1,0,-1,-2
83916,2,1391082978,3,69,26695,1,2,-1,4485
58146,1,1367681518,1,-1,11032,-1,0,-1,-2
78980,2,1386489205,2,48,22543,0,2,-1,930
2452,1,1283785756,0,-1,0,-1,0,-1,-2
83493,2,1390811036,2,67,26338,1,2,-1,3826
34139,1,1344647135,0,-1,3382,-1,0,-1,-2
52139,1,1363174869,1,-1,8809,-1,0,-1,-2
68154,2,1377219623,2,14,16468,0,1,-1,88
87600,2,1393138080,3,84,28462,1,2,-1,7119
19685,1,1323481942,0,-1,858,-1,0,-1,-2
67506,2,1376558355,2,11,16089,0,1,-1,88
89826,2,1394627459,3,99,29252,1,3,-1,7290
100978,2,1401749635,5,234,38272,1,4,-1,22047
28997,1,1337719025,0,-1,1862,-1,0,-1,-2
65281,2,1374564055,1,-1,14156,-1,1,-1,-2
69234,2,1378296341,2,18,16989,0,1,-1,88
77294,2,1385041839,2,42,21998,0,2,-1,919
101158,2,1401867106,5,239,38450,1,4,-1,22047
97534,2,1399968668,4,184,36312,1,4,-1,17230
68163,2,1377231432,2,14,16474,0,1,-1,88
82182,2,1389620717,2,61,25525,0,2,-1,2970
85376,2,1391478933,3,72,27114,1,2,-1,4856
25293,1,1332629284,0,-1,1191,-1,0,-1,-2
109069,2,1406105260,7,527,45010,2,6,1,29196
53099,1,1364044319,1,-1,9343,-1,0,-1,-2
41837,1,1351967621,1,-1,5739,-1,0,-1,-2
105279,2,1404102693,5,350,42542,2,5,1,25292
23793,1,1330283521,0,-1,1005,-1,0,-1,-2
31247,1,1340792450,0,-1,2329,-1,0,-1,-2
64098,2,1373553556,1,-1,13561,-1,1,-1,-2
97434,2,1399901876,4,182,36229,1,4,-1,17230
45342,1,1354854801,1,-1,6877,-1,0,-1,-2
63495,1,1373029174,1,-1,13267,-1,1,-1,-2
107614,2,1405061039,6,421,43951,2,6,1,27403
87040,2,1392704135,3,81,28160,1,2,-1,6633
104615,2,1403607661,5,320,41838,2,5,1,23853
85462,2,1391536056,3,72,27193,1,2,-1,4856
60331,1,1369790771,1,-1,11981,-1,1,-1,-2
61327,1,1370806760,1,-1,12401,-1,1,-1,-2
63371,1,1372938417,1,-1,13177,-1,1,-1,-2
101544,2,1402118944,5,248,39762,1,4,0,22047
5555,1,1292397295,0,-1,183,-1,0,-1,-2
113991,2,1409564405,14,2259,53605,3,10,4,44764
5701,1,1292880602,0,-1,190,-1,0,-1,-2
20951,1,1326202975,0,-1,919,-1,0,-1,-2
95523,2,1398667087,4,154,35007,1,3,-1,13138
109962,2,1406685419,7,631,46050,2,6,1,31617
85524,2,1391590570,3,73,27240,1,2,-1,4856
35782,1,1346897812,0,-1,4253,-1,0,-1,-2
80907,2,1388407582,2,55,24729,0,2,-1,2116
16844,1,1318293473,0,-1,805,-1,0,-1,-2
36031,1,1347260884,0,-1,4253,-1,0,-1,-2
7142,1,1297441217,0,-1,264,-1,0,-1,-2
100194,2,1401169672,4,216,37521,1,4,-1,21054
15894,1,1316589045,0,-1,805,-1,0,-1,-2
93901,2,1397554048,3,135,31972,1,3,-1,11032
99470,2,1400589922,4,201,36835,1,4,-1,18493
69038,2,1378167206,2,18,16880,0,1,-1,88
104723,2,1403672733,5,325,41941,2,5,1,24097
30005,1,1339055244,0,-1,2040,-1,0,-1,-2
38257,1,1348861902,0,-1,4505,-1,0,-1,-2
93471,2,1397202234,3,130,31632,1,3,-1,10337
47231,1,1357622448,1,-1,7290,-1,0,-1,-2
34176,1,1344696904,0,-1,3382,-1,0,-1,-2
61049,1,1370496565,1,-1,12329,-1,1,-1,-2
93390,2,1397146543,3,129,31587,1,3,-1,10065
41147,1,1351090273,1,-1,5387,-1,0,-1,-2
62142,1,1371645037,1,-1,12710,-1,1,-1,-2
93916,2,1397556556,3,135,31973,1,3,-1,11032
14519,1,1313667958,0,-1,686,-1,0,-1,-2
17833,1,1320106303,0,-1,805,-1,0,-1,-2
70082,2,1379238373,2,21,17230,0,1,-1,183
43153,1,1352356894,1,-1,5805,-1,0,-1,-2
82889,2,1390246430,2,64,26091,0,2,-1,3382
60488,1,1369929780,1,-1,12053,-1,1,-1,-2
93121,2,1396984217,3,126,31420,1,3,-1,9394
108734,2,1405924960,6,499,44764,2,6,1,28746
35969,1,1347181172,0,-1,4253,-1,0,-1,-2
105678,2,1404366338,6,370,42909,2,5,1,26173
32293,1,1342244991,0,-1,2798,-1,0,-1,-2
76456,2,1384325149,2,39,21599,0,2,-1,919
114196,4,1409728428,15,2519,53932,3,11,4,45539
48743,1,1359392332,1,-1,7828,-1,0,-1,-2
114263,4,1409758424,15,2646,54021,3,11,4,45876
25019,1,1332241237,0,-1,1119,-1,0,-1,-2
20771,1,1325916340,0,-1,919,-1,0,-1,-2
53324,1,1364274068,1,-1,9394,-1,0,-1,-2
110634,2,1407167527,8,726,46741,2,7,1,32036
83609,2,1390888125,3,68,26405,1,2,-1,3911
69768,2,1378887014,2,20,17192,0,1,-1,179
59503,1,1369013619,1,-1,11805,-1,1,-1,-2
56435,1,1366234876,1,-1,10619,-1,0,-1,-2
44498,1,1353977669,1,-1,6479,-1,0,-1,-2
67714,2,1376850674,2,12,16213,0,1,-1,88
41074,1,1351002996,1,-1,5339,-1,0,-1,-2
37805,1,1348298385,0,-1,4505,-1,0,-1,-2
96482,2,1399272298,4,167,35665,1,4,-1,14803
21091,1,1326425976,0,-1,919,-1,0,-1,-2
82079,2,1389581916,2,61,25433,0,2,-1,2970
99168,2,1400394652,4,195,36628,1,4,-1,17732
72058,2,1381030396,2,28,18334,0,1,-1,686
100038,2,1401024542,4,212,37386,1,4,-1,21054
71409,2,1380443246,2,26,17908,0,1,-1,601
51291,1,1362381210,1,-1,8451,-1,0,-1,-2
93152,2,1397004112,3,127,31422,1,3,-1,9445
94625,2,1398097346,4,143,32335,1,3,-1,11852
104768,2,1403688382,5,327,41998,2,5,1,24200
87955,2,1393385285,3,86,28609,1,3,-1,7290
62788,1,1372342498,1,-1,13020,-1,1,-1,-2
16132,1,1317068017,0,-1,805,-1,0,-1,-2
9195,1,1301851236,0,-1,449,-1,0,-1,-2
7264,1,1297689854,0,-1,266,-1,0,-1,-2
6640,1,1296089236,0,-1,247,-1,0,-1,-2
23347,1,1329569160,0,-1,930,-1,0,-1,-2
76448,2,1384319451,2,39,21599,0,2,-1,919
33601,1,1343905338,0,-1,3262,-1,0,-1,-2
3407,1,1286365968,0,-1,61,-1,0,-1,-2
100700,2,1401510765,4,227,38026,1,4,-1,21599
78260,2,1385919511,2,45,22311,0,2,-1,930
11736,1,1307465392,0,-1,686,-1,0,-1,-2
69217,2,1378288117,2,18,16982,0,1,-1,88
33912,1,1344349698,0,-1,3277,-1,0,-1,-2
96534,2,1399298215,4,167,35726,1,4,-1,14857
39044,1,1349779817,0,-1,4769,-1,0,-1,-2
104964,2,1403796069,5,335,42206,2,5,1,24798
47095,1,1357468607,1,-1,7290,-1,0,-1,-2
78050,2,1385693637,2,44,22199,0,2,-1,930
90700,2,1395270072,3,105,29926,1,3,-1,7290
109235,2,1406188742,7,544,45232,2,6,1,29695
107527,2,1404998239,6,415,43863,2,6,1,27400
37873,1,1348415922,0,-1,4505,-1,0,-1,-2
108613,2,1405843011,6,488,44698,2,6,1,28746
63718,1,1373309341,1,-1,13403,-1,1,-1,-2
105168,2,1403967279,5,344,42429,2,5,1,24973
84036,2,1391166150,3,70,26817,1,2,-1,4598
14337,1,1313393083,0,-1,686,-1,0,-1,-2
112607,2,1408507877,10,1242,51935,3,8,2,38241
90325,2,1395039477,3,103,29617,1,3,-1,7290
68167,2,1377233323,2,14,16483,0,1,-1,88
34201,1,1344752228,0,-1,3382,-1,0,-1,-2
91477,2,1395829890,3,111,30460,1,3,-1,7996
3829,1,1287534733,0,-1,88,-1,0,-1,-2
100921,2,1401702902,5,233,38206,1,4,-1,21972
87082,2,1392727623,3,81,28184,1,2,-1,6633
24369,1,1331159038,0,-1,1036,-1,0,-1,-2
28834,1,1337494309,0,-1,1784,-1,0,-1,-2
57408,1,1367024771,1,-1,11032,-1,0,-1,-2
50878,1,1361870480,1,-1,8373,-1,0,-1,-2
28727,1,1337306933,0,-1,1764,-1,0,-1,-2
17853,1,1320126158,0,-1,805,-1,0,-1,-2
60764,1,1370244536,1,-1,12220,-1,1,-1,-2
47437,1,1357803184,1,-1,7290,-1,0,-1,-2
72236,2,1381209031,2,29,18459,0,1,-1,686
58118,1,1367658723,1,-1,11032,-1,0,-1,-2
90123,2,1394843849,3,101,29522,1,3,-1,7290
103627,2,1402923943,5,283,40889,1,5,1,22311
44374,1,1353818813,1,-1,6432,-1,0,-1,-2
49428,1,1360149662,1,-1,7972,-1,0,-1,-2
66013,2,1375164772,1,-1,14487,-1,1,-1,-2
19811,1,1323767709,0,-1,881,-1,0,-1,-2
83331,2,1390635274,2,67,26338,0,2,-1,3826
47701,1,1358154195,1,-1,7411,-1,0,-1,-2
99535,2,1400645321,4,202,36868,1,4,-1,19668
92800,2,1396824305,3,123,31275,1,3,-1,9201
90176,2,1394907136,3,102,29567,1,3,-1,7290
109775,2,1406558941,7,605,45867,2,6,1,31304
7633,1,1298528101,0,-1,279,-1,0,-1,-2
3373,1,1286242759,0,-1,59,-1,0,-1,-2
37766,1,1348229111,0,-1,4496,-1,0,-1,-2
63927,1,1373451584,1,-1,13519,-1,1,-1,-2
105659,2,1404350944,6,369,42884,2,5,1,26105
51083,1,1362059535,1,-1,8402,-1,0,-1,-2
58133,1,1367668652,1,-1,11032,-1,0,-1,-2
7791,1,1298967385,0,-1,307,-1,0,-1,-2
86639,2,1392378854,3,79,27861,1,2,-1,6029
104568,2,1403587925,5,318,41799,2,5,1,23853
2984,1,1285083639,0,-1,25,-1,0,-1,-2
110737,2,1407222868,8,744,46872,2,7,1,32036
71686,2,1380688912,2,27,18109,0,1,-1,603
50799,1,1361758825,1,-1,8309,-1,0,-1,-2
96605,2,1399356171,4,168,35746,1,4,-1,15964
104529,2,1403569607,5,316,41764,2,5,1,23823
69025,2,1378158460,2,17,16870,0,1,-1,88
91850,2,1396093989,3,115,30623,1,3,-1,8154
115077,5,1410393078,28,6353,55202,5,15,10,53211
103829,2,1403046832,5,289,41023,1,5,1,22311
94629,2,1398101681,4,143,32340,1,3,-1,11852
108582,2,1405802861,6,486,44654,2,6,1,28740
83913,2,1391079974,3,69,26690,1,2,-1,4485
110659,2,1407187895,8,730,46782,2,7,1,32036
46501,1,1356330491,1,-1,7250,-1,0,-1,-2
70066,2,1379225453,2,21,17230,0,1,-1,183
80986,2,1388553970,2,56,24799,0,2,-1,2116
68069,2,1377148267,2,14,16399,0,1,-1,88
47646,1,1358061477,1,-1,7385,-1,0,-1,-2
78254,2,1385914550,2,45,22311,0,2,-1,930
99981,2,1400982354,4,211,37307,1,4,-1,20898
62327,1,1371846626,1,-1,12786,-1,1,-1,-2
31079,1,1340600309,0,-1,2221,-1,0,-1,-2
51886,1,1362945574,1,-1,8676,-1,0,-1,-2
58333,1,1367873890,1,-1,11060,-1,0,-1,-2
91253,2,1395674042,3,109,30351,1,3,-1,7795
113689,2,1409285737,13,1943,53135,3,10,3,44269
77278,2,1385032510,2,41,21998,0,2,-1,919
111172,2,1407463942,8,815,48313,2,7,2,32181
32476,1,1342504178,0,-1,2817,-1,0,-1,-2
66559,2,1375654375,1,-1,14731,-1,1,-1,-2
73000,2,1381925908,2,31,19949,0,1,-1,805
71144,2,1380179521,2,25,17812,0,1,-1,449
38600,1,1349263214,0,-1,4598,-1,0,-1,-2
84343,2,1391441877,3,72,27099,1,2,-1,4856
27755,1,1336082661,0,-1,1679,-1,0,-1,-2
45051,1,1354547981,1,-1,6712,-1,0,-1,-2
6450,1,1295465038,0,-1,226,-1,0,-1,-2
11267,1,1306240901,0,-1,656,-1,0,-1,-2
70011,2,1379119686,2,21,17230,0,1,-1,183
81155,2,1388740571,2,57,24893,0,2,-1,2116
56381,1,1366187559,1,-1,10598,-1,0,-1,-2
89482,2,1394431952,3,97,29087,1,3,-1,7290
48111,1,1358620410,1,-1,7595,-1,0,-1,-2
50780,1,1361729742,1,-1,8289,-1,0,-1,-2
97593,2,1399992249,4,185,36381,1,4,-1,17230
14810,1,1314196728,0,-1,696,-1,0,-1,-2
109111,2,1406125730,7,532,45080,2,6,1,29404
112144,2,1408189649,9,1052,49307,2,8,2,36564
25320,1,1332678960,0,-1,1191,-1,0,-1,-2
62878,1,1372436973,1,-1,13047,-1,1,-1,-2
22719,1,1328857488,0,-1,919,-1,0,-1,-2
95061,2,1398324779,4,147,34658,1,3,-1,12436
35153,1,1345982357,0,-1,3805,-1,0,-1,-2
56919,1,1366653787,1,-1,10849,-1,0,-1,-2
63447,1,1372997835,1,-1,13227,-1,1,-1,-2
8703,1,1300862395,0,-1,442,-1,0,-1,-2
88548,2,1393789997,3,90,28746,1,3,-1,7290
69305,2,1378366100,2,18,17025,0,1,-1,88
104239,2,1403321287,5,305,41443,1,5,1,22468
67078,2,1376211470,1,7,14888,0,1,-1,5
91805,2,1396060131,3,114,30611,1,3,-1,8141
113897,2,1409492270,13,2133,53428,3,10,3,44425
8148,1,1299708102,0,-1,364,-1,0,-1,-2
79205,2,1386652246,2,48,23753,0,2,-1,930
70549,2,1379600410,2,23,17459,0,1,-1,183
16748,1,1318126286,0,-1,805,-1,0,-1,-2
69448,2,1378535667,2,19,17072,0,1,-1,88
109080,2,1406109785,7,529,45028,2,6,1,29276
82055,2,1389555827,2,61,25433,0,2,-1,2970
36164,1,1347419394,0,-1,4253,-1,0,-1,-2
74447,2,1383414181,2,35,20917,0,2,-1,805
66589,2,1375684557,1,-1,14741,-1,1,-1,-2
64299,2,1373786072,1,-1,13636,-1,1,-1,-2
111250,2,1407508900,8,829,48405,2,7,2,32524
45252,1,1354735121,1,-1,6834,-1,0,-1,-2
37722,1,1348155005,0,-1,4495,-1,0,-1,-2
35481,1,1346410881,0,-1,3919,-1,0,-1,-2
50214,1,1361135335,1,-1,8114,-1,0,-1,-2
51006,1,1361987796,1,-1,8402,-1,0,-1,-2
19836,1,1323795601,0,-1,887,-1,0,-1,-2
110769,2,1407236360,8,748,46908,2,7,1,32036
57203,1,1366861939,1,-1,11030,-1,0,-1,-2
76339,2,1384238287,2,38,21521,0,2,-1,919
44825,1,1354290950,1,-1,6633,-1,0,-1,-2
47710,1,1358164775,1,-1,7417,-1,0,-1,-2
44480,1,1353958669,1,-1,6479,-1,0,-1,-2
94246,2,1397792214,4,138,32036,1,3,-1,11032
79222,2,1386658314,2,49,23759,0,2,-1,930
108996,2,1406076348,7,520,44965,2,6,1,29087
89746,2,1394595392,3,98,29187,1,3,-1,7290
49264,1,1359990517,1,-1,7972,-1,0,-1,-2
96988,2,1399546253,4,174,36041,1,4,-1,16763
110570,2,1407127132,8,714,46697,2,7,1,32036
28716,1,1337293194,0,-1,1764,-1,0,-1,-2
89969,2,1394723522,3,100,29386,1,3,-1,7290
58428,1,1367934351,1,-1,11093,-1,0,-1,-2
32717,1,1342765630,0,-1,2865,-1,0,-1,-2
82449,2,1389838542,2,62,25780,0,2,-1,3277
25924,1,1333516759,0,-1,1329,-1,0,-1,-2
44656,1,1354126440,1,-1,6577,-1,0,-1,-2
37739,1,1348197812,0,-1,4495,-1,0,-1,-2
94240,2,1397785741,4,138,32036,1,3,-1,11032
106028,2,1404671873,6,387,43282,2,5,1,26338
89931,2,1394699332,3,100,29366,1,3,-1,7290
97491,2,1399955317,4,183,36279,1,4,-1,17230
95769,2,1398800810,4,157,35148,1,4,-1,13571
87590,2,1393125351,3,84,28462,1,2,-1,7071
41787,1,1351872554,1,-1,5739,-1,0,-1,-2
31251,1,1340797182,0,-1,2341,-1,0,-1,-2
96449,2,1399257803,4,166,35632,1,4,-1,14769
17802,1,1319992195,0,-1,805,-1,0,-1,-2
74824,2,1383769644,2,37,21072,0,2,-1,805
28287,1,1336715534,0,-1,1760,-1,0,-1,-2
18534,1,1321416010,0,-1,805,-1,0,-1,-2
66469,2,1375536109,1,-1,14730,-1,1,-1,-2
83039,2,1390382475,2,65,26160,0,2,-1,3443
82076,2,1389578461,2,61,25433,0,2,-1,2970
58145,1,1367679846,1,-1,11032,-1,0,-1,-2
90503,2,1395142515,3,104,29770,1,3,-1,7290
16163,1,1317101839,0,-1,805,-1,0,-1,-2
58083,1,1367622501,1,-1,11032,-1,0,-1,-2
40909,1,1350834706,1,-1,5264,-1,0,-1,-2
81116,2,1388721700,2,56,24865,0,2,-1,2116
89127,2,1394127832,3,94,28903,1,3,-1,7290
65240,2,1374546761,1,-1,14149,-1,1,-1,-2
93234,2,1397047493,3,128,31481,1,3,-1,9657
81828,2,1389335937,2,60,25392,0,2,-1,2921
46442,1,1356167838,1,-1,7250,-1,0,-1,-2
58600,1,1368102386,1,-1,11242,-1,0,-1,-2
82031,2,1389526278,2,61,25433,0,2,-1,2970
14693,1,1313993582,0,-1,686,-1,0,-1,-2
109732,2,1406542268,7,601,45817,2,6,1,31231
61869,1,1371359986,1,-1,12583,-1,1,-1,-2
96702,2,1399404146,4,170,35841,1,4,-1,16134
107524,2,1404996985,6,414,43856,2,6,1,27400
50208,1,1361113071,1,-1,8114,-1,0,-1,-2
6725,1,1296206044,0,-1,251,-1,0,-1,-2
44817,1,1354285397,1,-1,6633,-1,0,-1,-2
66249,2,1375334360,1,-1,14640,-1,1,-1,-2
102824,2,1402373286,5,257,40116,1,4,0,22047
59041,1,1368545933,1,-1,11522,-1,1,-1,-2
41543,1,1351598563,1,-1,5561,-1,0,-1,-2
105108,2,1403888214,5,341,42372,2,5,1,24808
84106,2,1391245001,3,70,26886,1,2,-1,4742
74931,2,1383841781,2,37,21160,0,2,-1,805
45728,1,1355272617,1,-1,7045,-1,0,-1,-2
100597,2,1401416497,4,225,37975,1,4,-1,21599
77681,2,1385394029,2,43,22047,0,2,-1,919
77323,2,1385071347,2,42,21998,0,2,-1,919
52716,1,1363680085,1,-1,9171,-1,0,-1,-2
108952,2,1406042625,7,517,44965,2,6,1,29052
6098,1,1294337851,0,-1,199,-1,0,-1,-2
105907,2,1404541128,6,382,43176,2,5,1,26338
66289,2,1375353698,1,-1,14650,-1,1,-1,-2
5626,1,1292560068,0,-1,183,-1,0,-1,-2
114445,4,1409897274,17,3052,54214,4,11,5,48021
79284,2,1386692132,2,49,23790,0,2,-1,930
34367,1,1345007593,0,-1,3382,-1,0,-1,-2
78435,2,1386049809,2,46,22407,0,2,-1,930
4205,1,1288759942,0,-1,108,-1,0,-1,-2
99721,2,1400741539,4,206,37061,1,4,-1,20065
34418,1,1345033086,0,-1,3382,-1,0,-1,-2
30258,1,1339398242,0,-1,2111,-1,0,-1,-2
78093,2,1385724985,2,44,22241,0,2,-1,930
86368,2,1392193438,3,77,27745,1,2,-1,6029
41005,1,1350948355,1,-1,5321,-1,0,-1,-2
57861,1,1367425082,1,-1,11032,-1,0,-1,-2
86143,2,1392041199,3,76,27581,1,2,-1,5739
85560,2,1391615678,3,73,27274,1,2,-1,4856
79762,2,1387107254,2,51,24000,0,2,-1,1036
28337,1,1336771737,0,-1,1764,-1,0,-1,-2
68694,2,1377766114,2,16,16740,0,1,-1,88
67575,2,1376629665,2,11,16134,0,1,-1,88
73263,2,1382186121,2,32,20144,0,1,-1,805
60888,1,1370350152,1,-1,12265,-1,1,-1,-2
6614,1,1296040750,0,-1,240,-1,0,-1,-2
66943,2,1376028871,1,-1,14857,-1,1,-1,0
94447,2,1397974025,4,141,32175,1,3,-1,11598
49255,1,1359981553,1,-1,7972,-1,0,-1,-2
68944,2,1378064543,2,17,16852,0,1,-1,88
109428,2,1406316777,7,564,45453,2,6,1,30351
22168,1,1328088151,0,-1,919,-1,0,-1,-2
99927,2,1400909706,4,210,37254,1,4,-1,20776
88547,2,1393789908,3,90,28746,1,3,-1,7290
79690,2,1387023648,2,50,23933,0,2,-1,1036
81722,2,1389252797,2,59,25325,0,2,-1,2817
7755,1,1298901484,0,-1,300,-1,0,-1,-2
87394,2,1392913353,3,83,28343,1,2,-1,7071
37892,1,1348447105,0,-1,4505,-1,0,-1,-2
64931,2,1374265657,1,-1,13955,-1,1,-1,-2
89416,2,1394386101,3,96,29068,1,3,-1,7290
60204,1,1369698074,1,-1,11954,-1,1,-1,-2
111244,2,1407504755,8,829,48397,2,7,2,32504
57572,1,1367211275,1,-1,11032,-1,0,-1,-2
5973,1,1294045929,0,-1,196,-1,0,-1,-2
30932,1,1340328857,0,-1,2129,-1,0,-1,-2
78313,2,1385969193,2,45,22328,0,2,-1,930
74668,2,1383647569,2,36,21054,0,2,-1,805
99217,2,1400439505,4,196,36676,1,4,-1,17908
109589,2,1406455666,7,582,45642,2,6,1,30807
65638,2,1374803719,1,-1,14289,-1,1,-1,-2
107892,2,1405319998,6,438,44269,2,6,1,27581
85926,2,1391872411,3,75,27492,1,2,-1,5594
112562,2,1408481555,10,1218,51883,3,8,2,38080
69606,2,1378735704,2,19,17112,0,1,-1,88
3865,1,1287577764,0,-1,88,-1,0,-1,-2
95684,2,1398767576,4,156,35099,1,4,-1,13504
20478,1,1325344136,0,-1,892,-1,0,-1,-2
88706,2,1393900354,3,91,28746,1,3,-1,7290
3730,1,1287318580,0,-1,88,-1,0,-1,-2
25208,1,1332498432,0,-1,1154,-1,0,-1,-2
32234,1,1342145405,0,-1,2775,-1,0,-1,-2
69604,2,1378734619,2,19,17110,0,1,-1,88
8718,1,1300870509,0,-1,442,-1,0,-1,-2
13585,1,1311730116,0,-1,686,-1,0,-1,-2
80585,2,1388051782,2,54,24521,0,2,-1,1765
94208,2,1397752022,4,138,32036,1,3,-1,11032
30875,1,1340248726,0,-1,2126,-1,0,-1,-2
67253,2,1376364439,2,9,15989,0,1,-1,71
81963,2,1389449074,2,60,25433,0,2,-1,2970
52119,1,1363162611,1,-1,8807,-1,0,-1,-2
67911,2,1377000675,2,13,16306,0,1,-1,88
92885,2,1396858969,3,124,31334,1,3,-1,9249
102747,2,1402319020,5,255,40023,1,4,0,22047
103282,2,1402637730,5,272,40494,1,5,0,22047
59690,1,1369161085,1,-1,11852,-1,1,-1,-2
18716,1,1321770484,0,-1,805,-1,0,-1,-2
103691,2,1402973468,5,285,40946,1,5,1,22311
34465,1,1345101298,0,-1,3382,-1,0,-1,-2
59556,1,1369053262,1,-1,11830,-1,1,-1,-2
96288,2,1399145123,4,164,35529,1,4,-1,14525
70248,2,1379394830,2,22,17308,0,1,-1,183
33211,1,1343375805,0,-1,3019,-1,0,-1,-2
89621,2,1394515912,3,98,29137,1,3,-1,7290
94444,2,1397973233,4,141,32172,1,3,-1,11592
58964,1,1368497874,1,-1,11475,-1,1,-1,-2
74886,2,1383813923,2,37,21125,0,2,-1,805
45251,1,1354734853,1,-1,6834,-1,0,-1,-2
89682,2,1394541690,3,98,29149,1,3,-1,7290
90651,2,1395232712,3,105,29898,1,3,-1,7290
63636,1,1373254580,1,-1,13362,-1,1,-1,-2
71373,2,1380404700,2,26,17908,0,1,-1,601
