id,posttypeid,creationdate,score,viewcount,owneruserid,answercount,commentcount,favoritecount,lasteditoruserid
79265,2,1386678755,2,49,23783,0,2,-1,930
43042,1,1352263472,1,-1,5739,-1,0,-1,-2
52012,1,1363074402,1,-1,8762,-1,0,-1,-2
81483,2,1389064002,2,58,25169,0,2,-1,2669
22974,1,1329221117,0,-1,930,-1,0,-1,-2
86215,2,1392095117,3,77,27608,1,2,-1,5836
96055,2,1398980410,4,161,35354,1,4,-1,14058
81801,2,1389318967,2,60,25372,0,2,-1,2885
33819,1,1344260949,0,-1,3277,-1,0,-1,-2
108340,2,1405585104,6,466,44451,2,6,1,28520
5005,1,1290852850,0,-1,183,-1,0,-1,-2
31381,1,1340954771,0,-1,2392,-1,0,-1,-2
85742,2,1391743592,3,74,27403,1,2,-1,5321
59805,1,1369269968,1,-1,11867,-1,1,-1,-2
32432,1,1342452371,0,-1,2817,-1,0,-1,-2
79053,2,1386558229,2,48,23606,0,2,-1,930
20420,1,1325232198,0,-1,887,-1,0,-1,-2
70199,2,1379346875,2,22,17269,0,1,-1,183
2123,1,1282700631,0,-1,0,-1,0,-1,-2
79973,2,1387293878,2,51,24097,0,2,-1,1329
104774,2,1403691493,5,327,42002,2,5,1,24238
103508,2,1402836686,5,279,40761,1,5,1,22067
87420,2,1392950970,3,83,28357,1,2,-1,7071
65524,2,1374698184,1,-1,14198,-1,1,-1,-2
16456,1,1317654503,0,-1,805,-1,0,-1,-2
110485,2,1407059834,8,702,46574,2,7,1,32036
86132,2,1392038469,3,76,27581,1,2,-1,5739
96942,2,1399530341,4,174,36015,1,4,-1,16663
99983,2,1400985498,4,211,37310,1,4,-1,20898
111968,2,1408048791,9,1004,49130,2,8,2,36381
108192,2,1405497515,6,456,44339,2,6,1,28218
37679,1,1348123776,0,-1,4485,-1,0,-1,-2
73750,2,1382665659,2,33,20486,0,2,-1,805
65660,2,1374820431,1,-1,14289,-1,1,-1,-2
47513,1,1357889812,1,-1,7311,-1,0,-1,-2
113141,2,1408937279,11,1521,52509,3,9,2,41957
15946,1,1316646862,0,-1,805,-1,0,-1,-2
90021,2,1394760857,3,100,29433,1,3,-1,7290
35965,1,1347168727,0,-1,4253,-1,0,-1,-2
76179,2,1384109125,2,38,21360,0,2,-1,919
27985,1,1336390436,0,-1,1720,-1,0,-1,-2
70061,2,1379214626,2,21,17230,0,1,-1,183
86413,2,1392216318,3,78,27765,1,2,-1,6029
15013,1,1314680799,0,-1,782,-1,0,-1,-2
106098,2,1404726184,6,390,43372,2,5,1,26338
490,1,1279716308,-1,-1,-2,-1,0,-1,-2
18412,1,1321264309,0,-1,805,-1,0,-1,-2
46089,1,1355729888,1,-1,7086,-1,0,-1,-2
104980,2,1403811537,5,336,42218,2,5,1,24808
2275,1,1283283333,0,-1,0,-1,0,-1,-2
16831,1,1318249707,0,-1,805,-1,0,-1,-2
35158,1,1345990242,0,-1,3805,-1,0,-1,-2
90445,2,1395114022,3,103,29718,1,3,-1,7290
86991,2,1392676301,3,81,28122,1,2,-1,6633
96994,2,1399559711,4,174,36041,1,4,-1,16765
7933,1,1299250718,0,-1,333,-1,0,-1,-2
26173,1,1333879369,0,-1,1352,-1,0,-1,-2
100390,2,1401276057,4,220,37678,1,4,-1,21054
69157,2,1378253551,2,18,16949,0,1,-1,88
87154,2,1392779785,3,82,28219,1,2,-1,6845
94245,2,1397792124,4,138,32036,1,3,-1,11032
107774,2,1405211354,6,431,44137,2,6,1,27581
89072,2,1394096461,3,94,28864,1,3,-1,7290
30832,1,1340191042,0,-1,2126,-1,0,-1,-2
61366,1,1370855742,1,-1,12423,-1,1,-1,-2
83212,2,1390516158,2,66,26267,0,2,-1,3826
47184,1,1357562426,1,-1,7290,-1,0,-1,-2
80358,2,1387697032,2,53,24404,0,2,-1,1643
107615,2,1405061049,6,421,43954,2,6,1,27403
60700,1,1370205509,1,-1,12175,-1,1,-1,-2
100340,2,1401252882,4,219,37632,1,4,-1,21054
45989,1,1355583382,1,-1,7071,-1,0,-1,-2
31413,1,1340972915,0,-1,2392,-1,0,-1,-2
74638,2,1383630232,2,36,21036,0,2,-1,805
43441,1,1352725449,1,-1,5837,-1,0,-1,-2
113788,2,1409372636,13,2032,53276,3,10,3,44269
86912,2,1392629888,3,80,28070,1,2,-1,6446
61190,1,1370597353,1,-1,12334,-1,1,-1,-2
57569,1,1367210970,1,-1,11032,-1,0,-1,-2
49345,1,1360062849,1,-1,7972,-1,0,-1,-2
109052,2,1406098150,7,525,44995,2,6,1,29183
72970,2,1381909330,2,31,19911,0,1,-1,805
35142,1,1345956338,0,-1,3799,-1,0,-1,-2
39272,1,1349988088,0,-1,4856,-1,0,-1,-2
49775,1,1360590670,1,-1,8013,-1,0,-1,-2
1412,1,1281075141,0,-1,-2,-1,0,-1,-2
73180,2,1382091836,2,31,20085,0,1,-1,805
81635,2,1389173138,2,59,25233,0,2,-1,2775
77313,2,1385056674,2,42,21998,0,2,-1,919
96670,2,1399376554,4,170,35801,1,4,-1,16049
47782,1,1358237993,1,-1,7480,-1,0,-1,-2
11619,1,1307190473,0,-1,686,-1,0,-1,-2
99277,2,1400480773,4,197,36689,1,4,-1,17919
22887,1,1329139566,0,-1,930,-1,0,-1,-2
39118,1,1349850697,0,-1,4812,-1,0,-1,-2
79397,2,1386761370,2,49,23853,0,2,-1,930
32487,1,1342506718,0,-1,2817,-1,0,-1,-2
32216,1,1342113819,0,-1,2775,-1,0,-1,-2
82055,2,1389555827,2,61,25433,0,2,-1,2970
96180,2,1399049241,4,162,35426,1,4,-1,14204
52911,1,1363837014,1,-1,9233,-1,0,-1,-2
106066,2,1404708005,6,389,43338,2,5,1,26338
85490,2,1391572941,3,73,27213,1,2,-1,4856
84227,2,1391361833,3,71,26979,1,2,-1,4856
77161,2,1384939765,2,41,21961,0,2,-1,919
96699,2,1399398800,4,170,35833,1,4,-1,16127
78578,2,1386154117,2,46,22452,0,2,-1,930
65795,2,1374959069,1,-1,14411,-1,1,-1,-2
39183,1,1349915721,0,-1,4856,-1,0,-1,-2
101177,2,1401872568,5,239,38478,1,4,-1,22047
41702,1,1351766921,1,-1,5739,-1,0,-1,-2
44269,1,1353650413,1,-1,6344,-1,0,-1,-2
42960,1,1352149372,1,-1,5739,-1,0,-1,-2
74688,2,1383662193,2,36,21054,0,2,-1,805
86522,2,1392302691,3,78,27812,1,2,-1,6029
87771,2,1393276697,3,85,28524,1,3,-1,7250
27830,1,1336162908,0,-1,1679,-1,0,-1,-2
93744,2,1397464441,3,133,31788,1,3,-1,10849
52837,1,1363769493,1,-1,9200,-1,0,-1,-2
104746,2,1403677369,5,326,41961,2,5,1,24109
110981,2,1407347833,8,781,48146,2,7,1,32036
77406,2,1385132989,2,42,22047,0,2,-1,919
86178,2,1392069908,3,76,27588,1,2,-1,5829
114101,2,1409651468,14,2396,53750,3,10,4,44965
83017,2,1390369153,2,65,26140,0,2,-1,3406
52396,1,1363369349,1,-1,9007,-1,0,-1,-2
48693,1,1359350277,1,-1,7828,-1,0,-1,-2
71918,2,1380869518,2,28,18268,0,1,-1,686
65699,2,1374846493,1,-1,14324,-1,1,-1,-2
85561,2,1391616018,3,73,27276,1,2,-1,4856
5069,1,1291164399,0,-1,183,-1,0,-1,-2
18435,1,1321329387,0,-1,805,-1,0,-1,-2
61912,1,1371435052,1,-1,12603,-1,1,-1,-2
89890,2,1394678922,3,99,29331,1,3,-1,7290
20198,1,1324513091,0,-1,887,-1,0,-1,-2
64504,2,1373962008,1,-1,13702,-1,1,-1,-2
68403,2,1377550943,2,15,16612,0,1,-1,88
92291,2,1396431992,3,119,30978,1,3,-1,8507
24816,1,1331881751,0,-1,1106,-1,0,-1,-2
104123,2,1403225543,5,300,41336,1,5,1,22468
86497,2,1392293343,3,78,27787,1,2,-1,6029
12857,1,1310086062,0,-1,686,-1,0,-1,-2
32387,1,1342404096,0,-1,2817,-1,0,-1,-2
33215,1,1343378077,0,-1,3019,-1,0,-1,-2
88351,2,1393606827,3,89,28740,1,3,-1,7290
45649,1,1355185530,1,-1,6967,-1,0,-1,-2
46003,1,1355607507,1,-1,7071,-1,0,-1,-2
2501,1,1283892293,0,-1,5,-1,0,-1,-2
13929,1,1312460528,0,-1,686,-1,0,-1,-2
101570,2,1402160490,5,250,39799,1,4,0,22047
58035,1,1367568059,1,-1,11032,-1,0,-1,-2
61155,1,1370573448,1,-1,12329,-1,1,-1,-2
55122,1,1365035257,1,-1,9944,-1,0,-1,-2
54998,1,1364905930,1,-1,9800,-1,0,-1,-2
100499,2,1401342987,4,223,37800,1,4,-1,21300
60682,1,1370177433,1,-1,12151,-1,1,-1,-2
51241,1,1362293612,1,-1,8433,-1,0,-1,-2
82202,2,1389630394,2,61,25542,0,2,-1,2970
51669,1,1362682059,1,-1,8580,-1,0,-1,-2
64892,2,1374235801,1,-1,13939,-1,1,-1,-2
97045,2,1399605116,4,175,36041,1,4,-1,16843
80343,2,1387667607,2,53,24391,0,2,-1,1585
3496,1,1286636205,0,-1,72,-1,0,-1,-2
88314,2,1393579276,3,88,28732,1,3,-1,7290
78133,2,1385785257,2,45,22287,0,2,-1,930
59302,1,1368769295,1,-1,11697,-1,1,-1,-2
47483,1,1357860861,1,-1,7290,-1,0,-1,-2
36191,1,1347450598,0,-1,4253,-1,0,-1,-2
93693,2,1397445830,3,133,31737,1,3,-1,10812
61593,1,1371037514,1,-1,12492,-1,1,-1,-2
74969,2,1383888800,2,37,21168,0,2,-1,805
32057,1,1341921892,0,-1,2704,-1,0,-1,-2
80398,2,1387767114,2,53,24423,0,2,-1,1709
112682,2,1408538191,10,1277,52004,3,8,2,39618
47016,1,1357358462,1,-1,7290,-1,0,-1,-2
110371,2,1406944569,7,685,46465,2,7,1,32036
62211,1,1371718906,1,-1,12733,-1,1,-1,-2
20076,1,1324346086,0,-1,887,-1,0,-1,-2
79885,2,1387214645,2,51,24073,0,2,-1,1124
84055,2,1391180463,3,70,26846,1,2,-1,4598
50030,1,1360871742,1,-1,8076,-1,0,-1,-2
115082,5,1410395214,28,6383,55203,5,15,10,53214
32278,1,1342197177,0,-1,2798,-1,0,-1,-2
80981,2,1388547157,2,56,24794,0,2,-1,2116
84097,2,1391236687,3,70,26881,1,2,-1,4705
91390,2,1395769224,3,111,30417,1,3,-1,7972
750,1,1280180444,0,-1,-2,-1,0,-1,-2
106383,2,1404906415,6,406,43696,2,5,1,26910
66077,2,1375202765,1,-1,14525,-1,1,-1,-2
63234,1,1372831141,1,-1,13138,-1,1,-1,-2
92734,2,1396768496,3,123,31260,1,3,-1,9162
38799,1,1349519594,0,-1,4598,-1,0,-1,-2
111139,2,1407430073,8,809,48265,2,7,2,32036
52856,1,1363779693,1,-1,9203,-1,0,-1,-2
77407,2,1385133303,2,42,22047,0,2,-1,919
113986,2,1409561967,14,2256,53595,3,10,4,44764
30965,1,1340360612,0,-1,2132,-1,0,-1,-2
97638,2,1400020172,4,186,36381,1,4,-1,17230
95404,2,1398579493,4,152,34881,1,3,-1,13047
95172,2,1398401221,4,149,34721,1,3,-1,12603
40790,1,1350663267,1,-1,5191,-1,0,-1,-2
93337,2,1397111498,3,129,31547,1,3,-1,10000
108374,2,1405607978,6,468,44469,2,6,1,28577
99935,2,1400915287,4,210,37263,1,4,-1,20776
57483,1,1367109289,1,-1,11032,-1,0,-1,-2
25027,1,1332250553,0,-1,1119,-1,0,-1,-2
29922,1,1338965388,0,-1,2040,-1,0,-1,-2
66174,2,1375262367,1,-1,14570,-1,1,-1,-2
47661,1,1358091972,1,-1,7397,-1,0,-1,-2
73374,2,1382330544,2,32,20224,0,1,-1,805
103085,2,1402510881,5,265,40315,1,5,0,22047
46934,1,1357231847,1,-1,7290,-1,0,-1,-2
77748,2,1385454783,2,43,22047,0,2,-1,919
28096,1,1336513566,0,-1,1739,-1,0,-1,-2
113939,2,1409536902,14,2188,53490,3,10,3,44544
55292,1,1365184130,1,-1,10026,-1,0,-1,-2
27080,1,1335221916,0,-1,1496,-1,0,-1,-2
40560,1,1350394181,1,-1,4917,-1,0,-1,-2
4566,1,1289810122,0,-1,159,-1,0,-1,-2
34582,1,1345223454,0,-1,3437,-1,0,-1,-2
99298,2,1400490624,4,198,36738,1,4,-1,18091
46011,1,1355627970,1,-1,7071,-1,0,-1,-2
92237,2,1396408682,3,118,30940,1,3,-1,8469
50462,1,1361372439,1,-1,8165,-1,0,-1,-2
64585,2,1374032884,1,-1,13765,-1,1,-1,-2
46829,1,1357106295,1,-1,7290,-1,0,-1,-2
57018,1,1366739021,1,-1,10877,-1,0,-1,-2
89786,2,1394611500,3,99,29194,1,3,-1,7290
49962,1,1360781868,1,-1,8053,-1,0,-1,-2
91488,2,1395836025,3,111,30460,1,3,-1,8006
89411,2,1394380793,3,96,29068,1,3,-1,7290
105581,2,1404294874,6,365,42814,2,5,1,25936
97533,2,1399967665,4,184,36312,1,4,-1,17230
17071,1,1318675874,0,-1,805,-1,0,-1,-2
7110,1,1297343749,0,-1,264,-1,0,-1,-2
18582,1,1321517915,0,-1,805,-1,0,-1,-2
103381,2,1402706751,5,275,40596,1,5,1,22047
97518,2,1399963174,4,184,36303,1,4,-1,17230
68577,2,1377676758,2,16,16702,0,1,-1,88
79371,2,1386752083,2,49,23842,0,2,-1,930
16687,1,1317972945,0,-1,805,-1,0,-1,-2
38651,1,1349325036,0,-1,4598,-1,0,-1,-2
53373,1,1364295712,1,-1,9394,-1,0,-1,-2
76128,2,1384070939,2,38,21329,0,2,-1,887
47980,1,1358427469,1,-1,7555,-1,0,-1,-2
85998,2,1391950554,3,75,27531,1,2,-1,5739
96152,2,1399030200,4,162,35413,1,4,-1,14188
111309,2,1407585420,8,845,48474,2,7,2,34658
34111,1,1344601636,0,-1,3382,-1,0,-1,-2
41385,1,1351444722,1,-1,5503,-1,0,-1,-2
11280,1,1306279362,0,-1,656,-1,0,-1,-2
114307,4,1409792468,15,2732,54076,4,11,4,45997
65143,2,1374481369,1,-1,14108,-1,1,-1,-2
107636,2,1405071960,6,422,43985,2,6,1,27403
81889,2,1389363288,2,60,25410,0,2,-1,2970
111775,2,1407936641,9,945,48899,2,8,2,35917
100885,2,1401690679,5,232,38187,1,4,-1,21944
113712,2,1409296373,13,1966,53164,3,10,3,44269
29210,1,1338007184,0,-1,1909,-1,0,-1,-2
104315,2,1403427182,5,307,41526,1,5,1,22468
74635,2,1383629597,2,36,21031,0,2,-1,805
35119,1,1345901660,0,-1,3786,-1,0,-1,-2
94230,2,1397777966,4,138,32036,1,3,-1,11032
64723,2,1374129969,1,-1,13818,-1,1,-1,-2
59516,1,1369027746,1,-1,11805,-1,1,-1,-2
31733,1,1341487311,0,-1,2641,-1,0,-1,-2
66224,2,1375318494,1,-1,14625,-1,1,-1,-2
30900,1,1340272875,0,-1,2129,-1,0,-1,-2
49531,1,1360237805,1,-1,8004,-1,0,-1,-2
96090,2,1399002689,4,161,35386,1,4,-1,14125
77826,2,1385517350,2,43,22049,0,2,-1,919
49562,1,1360270323,1,-1,8006,-1,0,-1,-2
105095,2,1403874157,5,340,42359,2,5,1,24808
1936,1,1282195553,0,-1,-2,-1,0,-1,-2
15429,1,1315559960,0,-1,805,-1,0,-1,-2
114192,4,1409726426,15,2513,53926,3,11,4,45506
46513,1,1356365280,1,-1,7250,-1,0,-1,-2
52885,1,1363807131,1,-1,9217,-1,0,-1,-2
37657,1,1348078811,0,-1,4479,-1,0,-1,-2
16753,1,1318141299,0,-1,805,-1,0,-1,-2
74700,2,1383669244,2,36,21054,0,2,-1,805
64033,1,1373518306,1,-1,13540,-1,1,-1,-2
58338,1,1367883940,1,-1,11060,-1,0,-1,-2
111100,2,1407412055,8,801,48238,2,7,2,32036
83608,2,1390887822,3,68,26403,1,2,-1,3911
44401,1,1353857780,1,-1,6446,-1,0,-1,-2
90969,2,1395422258,3,107,30201,1,3,-1,7365
49362,1,1360082291,1,-1,7972,-1,0,-1,-2
78411,2,1386032941,2,46,22392,0,2,-1,930
47775,1,1358231959,1,-1,7475,-1,0,-1,-2
9896,1,1303426876,0,-1,601,-1,0,-1,-2
26118,1,1333762228,0,-1,1352,-1,0,-1,-2
34089,1,1344586173,0,-1,3369,-1,0,-1,-2
108213,2,1405507627,6,458,44358,2,6,1,28242
93338,2,1397111599,3,129,31547,1,3,-1,10001
28183,1,1336625046,0,-1,1739,-1,0,-1,-2
112557,2,1408477254,10,1216,51867,3,8,2,38052
55237,1,1365136297,1,-1,9999,-1,0,-1,-2
94708,2,1398147781,4,144,32394,1,3,-1,11867
13379,1,1311208785,0,-1,686,-1,0,-1,-2
68809,2,1377863599,2,17,16811,0,1,-1,88
29940,1,1338970391,0,-1,2040,-1,0,-1,-2
97767,2,1400080023,4,188,36462,1,4,-1,17230
78947,2,1386467245,2,47,22542,0,2,-1,930
93838,2,1397530031,3,134,31894,1,3,-1,11030
15182,1,1314977193,0,-1,795,-1,0,-1,-2
17592,1,1319564627,0,-1,805,-1,0,-1,-2
11420,1,1306742460,0,-1,686,-1,0,-1,-2
47698,1,1358151335,1,-1,7411,-1,0,-1,-2
34630,1,1345328210,0,-1,3468,-1,0,-1,-2
82508,2,1389872755,2,62,25839,0,2,-1,3277
88241,2,1393532153,3,88,28725,1,3,-1,7290
56650,1,1366387573,1,-1,10760,-1,0,-1,-2
39032,1,1349773741,0,-1,4764,-1,0,-1,-2
66533,2,1375615334,1,-1,14730,-1,1,-1,-2
7996,1,1299430727,0,-1,334,-1,0,-1,-2
79216,2,1386656881,2,49,23759,0,2,-1,930
33598,1,1343902266,0,-1,3262,-1,0,-1,-2
18453,1,1321339959,0,-1,805,-1,0,-1,-2
78295,2,1385956477,2,45,22314,0,2,-1,930
88040,2,1393412751,3,87,28666,1,3,-1,7290
31952,1,1341823770,0,-1,2669,-1,0,-1,-2
57129,1,1366809985,1,-1,10976,-1,0,-1,-2
99285,2,1400484280,4,198,36717,1,4,-1,18019
108495,2,1405699744,6,478,44575,2,6,1,28666
30782,1,1340116513,0,-1,2116,-1,0,-1,-2
1446,1,1281297470,0,-1,-2,-1,0,-1,-2
97252,2,1399770929,4,179,36095,1,4,-1,17147
52302,1,1363314846,1,-1,8937,-1,0,-1,-2
88218,2,1393512640,3,88,28705,1,3,-1,7290
60934,1,1370393370,1,-1,12305,-1,1,-1,-2
15175,1,1314970335,0,-1,795,-1,0,-1,-2
53303,1,1364243805,1,-1,9394,-1,0,-1,-2
32701,1,1342734521,0,-1,2860,-1,0,-1,-2
45972,1,1355548237,1,-1,7071,-1,0,-1,-2
4469,1,1289438418,0,-1,159,-1,0,-1,-2
82583,2,1389928001,2,63,25925,0,2,-1,3277
107810,2,1405247434,6,433,44163,2,6,1,27581
33973,1,1344435270,0,-1,3306,-1,0,-1,-2
83609,2,1390888125,3,68,26405,1,2,-1,3911
100525,2,1401357286,4,223,37851,1,4,-1,21395
113791,2,1409374446,13,2033,53280,3,10,3,44269
91099,2,1395561826,3,108,30295,1,3,-1,7555
74755,2,1383721622,2,36,21054,0,2,-1,805
44620,1,1354094134,1,-1,6552,-1,0,-1,-2
51915,1,1362978641,1,-1,8686,-1,0,-1,-2
41039,1,1350979756,1,-1,5339,-1,0,-1,-2
58981,1,1368508683,1,-1,11475,-1,1,-1,-2
108625,2,1405852942,6,489,44713,2,6,1,28746
92608,2,1396619910,3,121,31170,1,3,-1,8927
114492,4,1409926526,17,3189,54281,4,11,5,48278
5139,1,1291297449,0,-1,183,-1,0,-1,-2
32710,1,1342750762,0,-1,2860,-1,0,-1,-2
28625,1,1337154281,0,-1,1764,-1,0,-1,-2
78495,2,1386086185,2,46,22435,0,2,-1,930
4326,1,1289136232,0,-1,144,-1,0,-1,-2
100007,2,1400996081,4,212,37347,1,4,-1,20980
100268,2,1401197499,4,217,37589,1,4,-1,21054
24369,1,1331159038,0,-1,1036,-1,0,-1,-2
53068,1,1364009200,1,-1,9336,-1,0,-1,-2
33514,1,1343814879,0,-1,3242,-1,0,-1,-2
50276,1,1361190429,1,-1,8120,-1,0,-1,-2
57863,1,1367427406,1,-1,11032,-1,0,-1,-2
35905,1,1347036965,0,-1,4253,-1,0,-1,-2
88645,2,1393849598,3,91,28746,1,3,-1,7290
52908,1,1363833779,1,-1,9233,-1,0,-1,-2
87782,2,1393286903,3,85,28527,1,3,-1,7250
38232,1,1348835872,0,-1,4505,-1,0,-1,-2
77600,2,1385346366,2,43,22047,0,2,-1,919
33727,1,1344140939,0,-1,3277,-1,0,-1,-2
113326,2,1409048370,11,1648,52661,3,9,3,42810
66264,2,1375338104,1,-1,14645,-1,1,-1,-2
38993,1,1349745547,0,-1,4751,-1,0,-1,-2
107537,2,1405002345,6,415,43868,2,6,1,27403
62592,1,1372162608,1,-1,12895,-1,1,-1,-2
33005,1,1343174965,0,-1,2958,-1,0,-1,-2
58517,1,1368019814,1,-1,11192,-1,0,-1,-2
14766,1,1314145715,0,-1,686,-1,0,-1,-2
43431,1,1352716866,1,-1,5836,-1,0,-1,-2
88485,2,1393754488,3,89,28746,1,3,-1,7290
99800,2,1400802782,4,207,37158,1,4,-1,20381
55095,1,1364996742,1,-1,9912,-1,0,-1,-2
97520,2,1399964202,4,184,36305,1,4,-1,17230
58196,1,1367743845,1,-1,11032,-1,0,-1,-2
14473,1,1313603052,0,-1,686,-1,0,-1,-2
60247,1,1369724099,1,-1,11981,-1,1,-1,-2
77716,2,1385431470,2,43,22047,0,2,-1,919
105031,2,1403843233,5,338,42267,2,5,1,24808
93905,2,1397554245,3,135,31972,1,3,-1,11032
61899,1,1371407517,1,-1,12603,-1,1,-1,-2
5736,1,1293011764,0,-1,196,-1,0,-1,-2
97908,2,1400153472,4,190,36540,1,4,-1,17230
79877,2,1387207415,2,51,24073,0,2,-1,1118
4276,1,1288939910,0,-1,132,-1,0,-1,-2
113290,2,1409032647,11,1619,52616,3,9,3,42594
79410,2,1386771922,2,49,23853,0,2,-1,930
12582,1,1309439771,0,-1,686,-1,0,-1,-2
21447,1,1327050636,0,-1,919,-1,0,-1,-2
38196,1,1348806506,0,-1,4505,-1,0,-1,-2
89810,2,1394621406,3,99,29220,1,3,-1,7290
111036,2,1407386704,8,790,48151,2,7,2,32036
64188,2,1373634715,1,-1,13600,-1,1,-1,-2
68004,2,1377076937,2,13,16365,0,1,-1,88
45819,1,1355351676,1,-1,7071,-1,0,-1,-2
3077,1,1285272805,0,-1,25,-1,0,-1,-2
30812,1,1340157874,0,-1,2126,-1,0,-1,-2
18959,1,1322179485,0,-1,805,-1,0,-1,-2
9526,1,1302581576,0,-1,527,-1,0,-1,-2
12672,1,1309765967,0,-1,686,-1,0,-1,-2
45194,1,1354689811,1,-1,6788,-1,0,-1,-2
70832,2,1379935541,2,24,17661,0,1,-1,273
72929,2,1381874546,2,31,19879,0,1,-1,805
115108,5,1410411219,29,6761,55251,5,15,10,53427
112216,2,1408270388,9,1075,49398,2,8,2,36785
33348,1,1343623589,0,-1,3043,-1,0,-1,-2
52540,1,1363534068,1,-1,9136,-1,0,-1,-2
113096,2,1408897826,11,1486,52442,3,9,2,41676
36244,1,1347522590,0,-1,4257,-1,0,-1,-2
100646,2,1401442684,4,226,37976,1,4,-1,21599
72703,2,1381688597,2,30,19750,0,1,-1,805
26619,1,1334545978,0,-1,1390,-1,0,-1,-2
86752,2,1392493504,3,79,27925,1,2,-1,6029
80392,2,1387753861,2,53,24423,0,2,-1,1689
62234,1,1371741826,1,-1,12738,-1,1,-1,-2
36027,1,1347260741,0,-1,4253,-1,0,-1,-2
111096,2,1407410668,8,800,48232,2,7,2,32036
80560,2,1388006946,2,54,24515,0,2,-1,1764
71475,2,1380521046,2,26,17913,0,1,-1,601
83662,2,1390910725,3,68,26466,1,2,-1,4045
90516,2,1395146439,3,104,29777,1,3,-1,7290
13044,1,1310544234,0,-1,686,-1,0,-1,-2
17192,1,1318854908,0,-1,805,-1,0,-1,-2
110317,2,1406891352,7,680,46411,2,7,1,32036
9765,1,1303172839,0,-1,582,-1,0,-1,-2
40543,1,1350378655,1,-1,4913,-1,0,-1,-2
57349,1,1366961349,1,-1,11032,-1,0,-1,-2
4268,1,1288937058,0,-1,130,-1,0,-1,-2
73383,2,1382341105,2,32,20228,0,1,-1,805
38130,1,1348730694,0,-1,4505,-1,0,-1,-2
33407,1,1343699625,0,-1,3077,-1,0,-1,-2
29961,1,1339002554,0,-1,2040,-1,0,-1,-2
82421,2,1389807484,2,62,25753,0,2,-1,3277
96966,2,1399539722,4,174,36041,1,4,-1,16709
62481,1,1372062540,1,-1,12842,-1,1,-1,-2
112204,2,1408261605,9,1069,49382,2,8,2,36765
52252,1,1363271402,1,-1,8926,-1,0,-1,-2
990,1,1280340032,0,-1,-2,-1,0,-1,-2
68619,2,1377696470,2,16,16709,0,1,-1,88
71161,2,1380182887,2,25,17812,0,1,-1,449
83601,2,1390879265,2,68,26398,1,2,-1,3911
28220,1,1336659151,0,-1,1739,-1,0,-1,-2
89011,2,1394052325,3,93,28825,1,3,-1,7290
60648,1,1370137448,1,-1,12147,-1,1,-1,-2
81406,2,1388998043,2,58,25133,0,2,-1,2516
59569,1,1369062594,1,-1,11836,-1,1,-1,-2
81464,2,1389047581,2,58,25157,0,2,-1,2665
66642,2,1375753627,1,-1,14782,-1,1,-1,-2
16264,1,1317315606,0,-1,805,-1,0,-1,-2
83428,2,1390746001,2,67,26338,1,2,-1,3826
76610,2,1384437063,2,39,21599,0,2,-1,919
7728,1,1298790575,0,-1,290,-1,0,-1,-2
62108,1,1371622444,1,-1,12707,-1,1,-1,-2
40471,1,1350290139,1,-1,4872,-1,0,-1,-2
87145,2,1392776687,3,82,28218,1,2,-1,6844
32980,1,1343149940,0,-1,2958,-1,0,-1,-2
100069,2,1401062208,4,213,37403,1,4,-1,21054
12841,1,1310070321,0,-1,686,-1,0,-1,-2
52379,1,1363354974,1,-1,8996,-1,0,-1,-2
111727,2,1407910684,9,936,48853,2,8,2,35802
95502,2,1398661659,4,153,34993,1,3,-1,13138
32248,1,1342166113,0,-1,2795,-1,0,-1,-2
78986,2,1386493255,2,48,22543,0,2,-1,930
85527,2,1391593400,3,73,27245,1,2,-1,4856
37643,1,1348070832,0,-1,4479,-1,0,-1,-2
67306,2,1376388981,2,9,16021,0,1,-1,88
67557,2,1376614746,2,11,16127,0,1,-1,88
8869,1,1301209061,0,-1,442,-1,0,-1,-2
58218,1,1367761852,1,-1,11032,-1,0,-1,-2
105926,2,1404554145,6,382,43183,2,5,1,26338
96330,2,1399178733,4,164,35561,1,4,-1,14640
39215,1,1349943060,0,-1,4856,-1,0,-1,-2
55424,1,1365337363,1,-1,10064,-1,0,-1,-2
74837,2,1383780203,2,37,21072,0,2,-1,805
38487,1,1349160524,0,-1,4564,-1,0,-1,-2
97218,2,1399738378,4,178,36068,1,4,-1,17096
104012,2,1403152755,5,296,41260,1,5,1,22468
71542,2,1380584250,2,26,17959,0,1,-1,603
72384,2,1381319500,2,29,18531,0,1,-1,800
79237,2,1386666418,2,49,23770,0,2,-1,930
11171,1,1306082454,0,-1,634,-1,0,-1,-2
48277,1,1358851986,1,-1,7665,-1,0,-1,-2
79287,2,1386693729,2,49,23797,0,2,-1,930
63901,1,1373436426,1,-1,13516,-1,1,-1,-2
57974,1,1367513634,1,-1,11032,-1,0,-1,-2
74409,2,1383387759,2,35,20885,0,2,-1,805
7797,1,1298970015,0,-1,307,-1,0,-1,-2
95157,2,1398390791,4,149,34695,1,3,-1,12582
90119,2,1394840338,3,101,29518,1,3,-1,7290
32472,1,1342498849,0,-1,2817,-1,0,-1,-2
49423,1,1360146655,1,-1,7972,-1,0,-1,-2
76661,2,1384499190,2,39,21654,0,2,-1,919
79161,2,1386610470,2,48,23694,0,2,-1,930
106144,2,1404760383,6,393,43454,2,5,1,26338
