id,posthistorytypeid,postid,creationdate,userid
210437,3,63321,1374032884,11032
275206,5,81502,1389694465,22518
155227,2,47583,1359602434,4812
279497,5,82660,1390734133,24498
307676,5,90969,1395896376,29183
139334,2,43300,1354106710,2817
299509,5,88799,1394397681,28084
348508,6,103712,1403179672,40275
222098,3,66335,1376573720,12935
109091,2,32838,1344645795,888
42322,1,13211,1313655888,0
159661,2,48789,1361103729,5480
161055,2,49143,1361462401,5739
277800,5,82236,1390302370,24073
81942,1,24364,1334189460,601
180717,2,55298,1366728106,7290
264753,4,78495,1386744046,21754
257544,4,76534,1385140029,20598
137346,2,41786,1353416931,2658
325584,5,96038,1399307584,32377
285319,5,84030,1391734899,25433
100932,2,29573,1341674755,805
342112,5,101216,1402172529,37686
139328,2,43299,1354104672,2817
77959,1,23228,1332528324,449
380574,25,113549,1409241945,52761
4117,1,1337,1281988044,-2
32019,1,10295,1306811224,-2
201379,3,61108,1372050868,9495
262164,4,77800,1386204641,21240
191075,2,58377,1369331632,8114
222050,3,66316,1376558355,12924
296157,5,87860,1393783024,27556
155073,2,47537,1359545166,4769
263957,4,78281,1386594509,21599
130663,2,39215,1351508321,1764
334342,5,99304,1400742402,36115
56294,1,17186,1321824048,88
240513,3,71221,1381120940,16709
379448,25,113183,1409034694,52386
31202,1,10049,1306093402,-2
349671,6,104031,1403473545,40604
292086,5,86831,1393013312,26736
269135,5,79728,1388087501,22047
110697,2,33319,1345122950,919
320978,5,94686,1398419798,31881
371240,24,110741,1407337405,46416
200824,2,60958,1371875867,9394
298929,5,88630,1394267651,27915
349704,6,104040,1403483472,40608
321956,5,94985,1398657597,32036
312551,5,92246,1396837105,30342
293390,5,87160,1393308107,27051
282221,5,83407,1391311518,25025
149063,2,45967,1357649463,3874
269641,5,79883,1388239328,22047
373573,25,111440,1407841023,48200
175108,2,52664,1365249227,7290
313434,5,92512,1396958402,30463
177397,2,53321,1365837761,7290
278964,5,82536,1390577670,24341
313073,5,92388,1396910905,30417
60970,1,18449,1324398616,88
100811,2,29518,1341623133,805
196449,2,59757,1370761754,8807
8763,1,2941,1286966141,-2
103920,2,30426,1342719515,805
327653,5,96672,1399653454,34827
248493,3,73374,1383202103,17801
221621,3,66213,1376446306,12865
386378,36,115240,1410501543,55503
289161,5,86073,1392510227,26267
289372,5,86134,1392562747,26289
77346,1,23038,1332295232,439
4929,1,1580,1282751580,-2
266006,4,78820,1387057838,21971
363948,16,108548,1405986254,44269
122778,2,36254,1349128869,1005
373582,25,111442,1407842428,48202
194514,2,59275,1370271855,8507
238557,3,70717,1380632182,16319
162689,2,49611,1362032728,5837
177524,2,53364,1365879798,7290
114976,2,34488,1346582293,919
121156,2,35827,1348596756,930
248274,3,73318,1383143136,17748
142919,2,44343,1355169121,3262
310154,5,91639,1396368717,29737
305576,5,90421,1395497068,28881
273638,5,81076,1389340303,22468
119103,2,35271,1347855492,930
176361,2,53032,1365576543,7290
309911,5,91556,1396321001,29657
324888,5,95827,1399172719,32162
36067,1,11504,1309743006,-2
384154,34,114545,1410047933,54300
191223,2,58421,1369378353,8137
123262,2,37391,1349259234,1005
240991,3,71360,1381218825,16811
39578,1,12492,1311982989,-2
299755,5,88863,1394438037,28135
303107,5,89803,1395077220,28670
62838,1,18976,1325777767,98
136968,2,41697,1353320408,2516
176110,2,52945,1365530029,7290
309529,5,91468,1396256246,29613
330218,5,97395,1400127102,35399
72715,1,21831,1330240249,253
271535,5,80440,1388906919,22269
269011,5,79693,1388042383,22047
214839,3,64505,1374850374,11852
11639,1,3874,1289874512,-2
149360,2,46041,1357724734,3903
296376,5,87914,1393825097,27576
232290,3,68977,1379059794,14415
308681,5,91222,1396074046,29447
378853,25,113002,1408926499,52132
254876,4,74847,1384512093,19950
106564,2,31510,1343704190,805
70222,1,21076,1329219990,196
363565,16,108434,1405910754,44269
379771,25,113283,1409110012,52470
32238,1,10359,1306942635,-2
161689,2,49298,1361689380,5739
349061,6,103872,1403294388,40449
363824,16,108507,1405954516,44269
38486,1,12155,1311203816,-2
12865,1,4317,1291169109,-2
313824,5,92624,1397025256,30533
226150,3,67397,1377664721,13526
180517,2,55228,1366678531,7290
264759,4,78497,1386745505,21755
299247,5,88722,1394339133,28007
251276,4,74160,1383906289,18429
164906,2,50174,1362716297,6029
236573,3,70187,1380161426,15997
85919,1,25417,1335911593,667
307949,5,91026,1395939698,29243
119289,2,35323,1347922037,930
322087,5,95029,1398673797,32036
55333,1,16921,1321332321,88
19319,1,6535,1298166858,-2
92398,2,27190,1338351556,686
256773,4,76333,1384965090,20395
332860,5,97889,1400482533,35820
280361,5,82904,1390901528,24627
347756,6,103493,1403070761,40120
134040,2,40921,1352316158,2116
384521,34,114654,1410154725,54473
147336,2,45515,1357021689,3678
170959,2,51843,1364361660,7071
352701,6,104893,1404059100,41558
271060,5,80280,1388752952,22156
362849,13,108255,1405749017,44126
233228,3,69249,1379369906,14563
317138,5,93573,1397688962,31231
335028,5,99498,1400888230,36302
291891,5,86785,1392967598,26658
220419,3,65865,1376167444,12626
108983,2,32781,1344599721,887
362002,11,108006,1405559915,43851
120020,2,35528,1348125725,930
266272,5,78903,1387143030,21998
227067,3,67636,1377832609,13634
137180,2,41735,1353376155,2617
44287,1,13799,1314874638,0
339552,5,100498,1401692550,37047
35626,1,11375,1309344811,-2
275547,5,81594,1389770903,22575
231347,3,68731,1378839497,14203
250700,4,74007,1383787861,18274
295084,5,87578,1393547402,27403
365085,16,108896,1406163656,44505
77076,1,22964,1332184788,431
140923,2,43782,1354599334,2970
267245,5,79182,1387378209,22047
301212,5,89275,1394693077,28393
248726,3,73425,1383279224,17833
340174,5,100690,1401805301,37215
380966,25,113675,1409325232,52933
66809,1,20151,1327752225,183
35276,1,11277,1309094722,-2
382520,25,114091,1409703631,53610
257198,4,76447,1385058990,20515
237262,3,70374,1380281136,16097
41095,1,12896,1312963899,0
318297,5,93865,1397956925,31389
188090,2,57421,1368578340,7835
148955,2,45927,1357622611,3836
209845,3,63163,1373923432,11032
263421,4,78133,1386493189,21549
64900,1,19616,1326820176,183
45752,1,14222,1315912508,0
260328,4,77301,1385788952,21054
159313,2,48703,1360959384,5429
214112,3,64299,1374698773,11756
210257,3,63270,1373991358,11032
47341,1,14679,1316820715,0
299698,5,88846,1394433044,28115
193541,2,59052,1369997622,8413
248356,3,73335,1383172031,17754
299091,5,88679,1394296266,27969
196264,2,59707,1370692406,8763
321752,5,94907,1398597470,32036
206294,3,62338,1373204025,10598
379313,25,113137,1409014962,52332
345534,6,102875,1402620068,38424
164090,2,49953,1362518191,6029
303951,5,90020,1395214657,28746
172193,2,51916,1364425198,7071
321803,5,94923,1398610172,32036
328433,5,96882,1399830087,35014
9177,1,3085,1287406917,-2
274510,5,81299,1389581916,22468
129918,2,38987,1351208614,1689
43694,1,13609,1314458108,0
325320,5,95957,1399266404,32299
368003,24,109784,1406705173,45343
129876,2,38979,1351186944,1679
50892,1,15676,1318709085,56
278312,5,82363,1390423145,24135
30260,1,9795,1305517376,-2
213159,3,64043,1374558714,11597
198229,2,60227,1371181699,9162
138532,2,43092,1353863236,2798
183693,2,56124,1367436465,7290
220757,3,65960,1376268735,12710
215876,3,64729,1375100195,11981
57655,1,17581,1322550519,88
25518,1,8342,1302323128,-2
351001,6,104435,1403685395,41033
22012,1,7412,1300023499,-2
376972,25,112441,1408499407,49398
38128,1,12064,1310995663,-2
15513,1,5213,1294578838,-2
305471,5,90389,1395471267,28835
143574,2,44503,1355338255,3277
317894,5,93765,1397852605,31334
78717,1,23423,1332849329,449
385073,34,114833,1410257626,54736
36956,1,11714,1310289035,-2
157711,2,48212,1360409473,5095
310160,5,91642,1396371354,29738
78240,1,23316,1332671877,449
268275,5,79460,1387720617,22047
329055,5,97054,1399956054,35131
191486,2,58481,1369459033,8141
47948,1,14853,1317245923,0
367128,24,109543,1406552250,45031
386513,37,115281,1410520637,55575
381188,25,113716,1409385563,53012
351134,6,104470,1403705901,41105
272882,5,80850,1389182745,22367
286070,5,84218,1391876109,25672
272179,5,80621,1389045213,22311
370041,24,110406,1407139349,46041
266498,5,78964,1387196983,22022
433,1,125,1279556508,-2
282928,5,83615,1391442980,25185
288928,5,86010,1392451094,26223
93864,2,27610,1338963590,795
125424,2,37973,1349947080,1144
178617,2,54678,1366176742,7290
77245,1,23012,1332244755,439
10908,1,3615,1289209588,-2
339570,5,100502,1401694478,37051
308754,5,91243,1396090224,29466
297136,5,88153,1393943998,27603
260786,4,77420,1385930342,21054
250221,4,73863,1383674454,18164
372551,24,111137,1407585237,46855
277192,5,82072,1390154451,23933
40714,1,12769,1312759749,0
328759,5,96984,1399887327,35093
38669,1,12216,1311322311,-2
316057,5,93275,1397494281,31043
226555,3,67527,1377714916,13562
165983,2,50436,1363058615,6245
253365,4,74468,1384187231,19657
355150,6,105599,1404551744,42354
290337,5,86407,1392726153,26338
152178,2,46735,1358589055,4376
94722,2,27863,1339301352,805
113333,2,34019,1346043999,919
290207,5,86368,1392707193,26338
139228,2,43270,1354082720,2817
229928,3,68358,1378451169,14063
360579,10,107582,1405313363,43400
134587,2,41056,1352468078,2116
182406,2,55783,1367124058,7290
366974,24,109480,1406537279,44969
339597,5,100510,1401697829,37057
286514,5,84338,1392000671,25774
238366,3,70675,1380608127,16297
254959,4,74877,1384536012,19998
375848,25,112119,1408301017,48977
120307,2,35608,1348215770,930
113943,2,34193,1346223384,919
339233,5,100404,1401625241,36923
101296,2,29682,1341841362,805
194693,2,59320,1370320009,8507
298592,5,88545,1394189743,27855
304908,5,90250,1395367841,28746
356364,6,105965,1404817284,42698
92575,2,27244,1338410476,686
328545,5,96907,1399860028,35036
378783,25,112985,1408903606,52106
318558,5,93972,1398021489,31420
322369,5,95106,1398723040,32036
312182,5,92160,1396770273,30236
279567,5,82680,1390752686,24507
226490,3,67502,1377698561,13561
315818,5,93188,1397459185,30966
130259,2,39096,1351358077,1739
328307,5,96846,1399803631,34995
208437,3,62858,1373580292,10944
129508,2,38856,1351061267,1573
180606,2,55262,1366699851,7290
120778,2,35727,1348458602,930
344968,6,102728,1402529007,38272
369136,24,110127,1406904081,45774
367471,24,109638,1406617566,45148
115179,2,34549,1346677722,919
282065,5,83363,1391264074,24977
352802,6,104929,1404086935,41593
138610,2,43108,1353899483,2798
212815,3,63944,1374486790,11481
340154,5,100682,1401796803,37213
56137,1,17134,1321705114,88
121027,2,35798,1348556725,930
264904,4,78539,1386761370,21802
248444,3,73358,1383194751,17785
33682,1,10795,1307962791,-2
129357,2,38826,1351014497,1569
344148,5,101497,1402388236,38052
345594,6,102891,1402631732,38452
361838,11,107956,1405520363,43805
94514,2,27786,1339176853,805
161125,2,49164,1361481546,5739
199566,2,60626,1371557669,9343
191908,2,58595,1369620189,8200
300889,5,89182,1394630656,28327
288067,5,85794,1392280187,26091
206092,3,62281,1373156463,10582
326067,5,96196,1399387072,32470
315419,5,93053,1397374790,30840
276436,5,81842,1389935166,23823
114386,2,34319,1346395383,919
328123,5,96784,1399765217,34927
195010,2,59392,1370389990,8539
178303,2,54580,1366102441,7290
260629,4,77369,1385894473,21054
285265,5,84018,1391717747,25433
190201,2,58098,1369129509,8067
246697,3,72902,1382682972,17454
86929,1,25691,1336265891,686
115103,2,34524,1346659756,919
137404,2,41795,1353432734,2665
318331,5,93883,1397969110,31403
290291,5,86397,1392721695,26338
71762,1,21531,1329835816,226
192532,2,58774,1369750989,8347
137321,2,41782,1353411044,2652
367956,24,109758,1406697747,45326
181496,2,55521,1366880584,7290
239803,3,71045,1380903983,16596
315355,5,93035,1397361051,30834
323293,5,95397,1398865429,32036
264713,4,78480,1386735498,21744
250193,4,73858,1383669878,18164
352433,6,104819,1403960535,41469
115563,2,34638,1346839435,919
24333,1,8026,1301554799,-2
83594,1,24817,1334897632,603
313792,5,92613,1397022229,30523
146990,2,45424,1356830597,3577
169113,2,51330,1363820419,6842
156183,2,47863,1359952621,4856
203084,3,61541,1372430977,9964
334231,5,99276,1400727642,36068
381627,25,113844,1409510478,53182
304873,5,90237,1395359921,28746
250636,4,73983,1383767779,18268
153094,2,46962,1358924934,4505
290761,5,86508,1392797620,26362
270858,5,80207,1388707030,22114
268358,5,79490,1387768334,22047
235245,3,69832,1379881475,14836
197563,2,60058,1371030024,9079
307470,5,90914,1395848060,29153
227645,3,67790,1377963751,13680
68644,1,20656,1328652321,183
325570,5,96030,1399300720,32377
110645,2,33305,1345112966,919
167390,2,50839,1363401587,6544
121844,2,36005,1348812063,930
216731,3,64946,1375272987,12147
206742,3,62464,1373305152,10675
47897,1,14832,1317205945,0
114425,2,34326,1346400721,919
129856,2,38973,1351181917,1679
72710,1,21827,1330229684,253
255339,4,74960,1384669137,20065
366859,24,109445,1406524507,44965
325577,5,96034,1399304537,32377
80428,1,23944,1333555974,582
28730,1,9333,1304528956,-2
180049,2,55090,1366547654,7290
179056,2,54801,1366276543,7290
178219,2,54561,1366085609,7290
11059,1,3669,1289313091,-2
383601,33,114392,1409898621,54099
71510,1,21449,1329726983,223
384001,33,114501,1409998783,54235
170087,2,51602,1364127964,6920
97829,2,28666,1340498849,805
82609,1,24544,1334556983,601
178416,2,54612,1366124042,7290
276987,5,82008,1390093572,23880
108833,2,32715,1344564376,887
310330,5,91683,1396405359,29774
308733,5,91238,1396085533,29461
187303,2,57195,1368430531,7795
42362,1,13221,1313671052,0
353979,6,105293,1404297638,41988
163411,2,49771,1362297884,6000
191921,2,58598,1369627101,8200
350847,6,104394,1403669913,40991
294461,5,87427,1393461786,27325
374975,25,111867,1408086199,48661
184030,2,56237,1367507355,7290
112598,2,33820,1345722876,919
235581,3,69926,1379947455,14859
310200,5,91648,1396378472,29742
185616,2,56699,1367938872,7555
345937,6,102987,1402696472,39541
333208,5,98993,1400559854,35907
175467,2,52773,1365377171,7290
249831,4,73753,1383582373,18059
380563,25,113543,1409239128,52760
286597,5,85357,1392015989,25805
254089,4,74633,1384333813,19812
34880,1,11178,1308774581,-2
99562,2,29122,1341186560,805
293959,5,87313,1393390682,27192
264954,4,78550,1386771883,21817
21125,1,7138,1299504770,-2
324374,5,95685,1399073605,32061
140956,2,43801,1354608624,2970
267411,5,79228,1387425826,22047
150735,2,46360,1358154501,4253
153259,2,47017,1358976151,4505
44068,1,13725,1314754963,0
188779,2,57646,1368748534,7972
1939,1,604,1280276151,-2
207252,3,62591,1373383454,10776
256738,4,76322,1384958405,20385
125544,2,38010,1349975890,1191
314603,5,92829,1397175536,30658
250026,4,73820,1383635549,18128
243501,3,72067,1381883442,17161
98369,2,28778,1340723425,805
309574,5,91478,1396261165,29617
277597,5,82187,1390261794,24028
112391,2,33775,1345683601,919
371399,24,110798,1407371087,46492
324892,5,95828,1399173976,32163
95595,2,28092,1339603056,805
188644,2,57599,1368706081,7972
189498,2,57882,1368952795,8013
166116,2,50481,1363087937,6248
281658,5,83262,1391157631,24872
360717,10,107625,1405328215,43472
1713,1,527,1280210653,-2
284701,5,83849,1391613355,25368
221083,3,66048,1376337550,12745
271116,5,80309,1388773079,22161
314052,5,92696,1397057401,30557
295396,5,87677,1393591215,27412
239113,3,70868,1380762657,16446
219442,3,65684,1375954671,12518
367149,24,109551,1406554540,45043
308395,5,91158,1396008697,29386
30567,1,9851,1305701943,-2
132083,2,40632,1351993458,2040
305711,5,90458,1395540648,28906
51739,1,15900,1319093198,82
340082,5,100652,1401784703,37191
82136,1,24403,1334273498,601
186263,2,56891,1368101478,7616
246881,3,72961,1382746174,17475
166036,2,50459,1363069688,6248
221889,3,66290,1376526527,12923
129295,2,38797,1350990830,1566
345076,6,102764,1402543239,38293
287459,5,85606,1392167168,25965
344024,5,101457,1402378043,38009
208657,3,62908,1373619900,11013
288171,5,85818,1392297581,26105
306272,5,90593,1395649050,29021
258252,4,76695,1385317092,20735
11845,1,3939,1290044875,-2
176801,2,53145,1365667391,7290
128679,2,38616,1350803187,1421
369247,24,110157,1406944366,45802
55821,1,17047,1321527402,88
264955,4,78550,1386771883,21817
146559,2,45321,1356587031,3488
147729,2,45612,1357206715,3794
176592,2,53093,1365627234,7290
309293,5,91406,1396221437,29597
219481,3,65692,1375964972,12518
100814,2,29519,1341623690,805
18687,1,6333,1297652904,-2
176380,2,53039,1365580096,7290
189245,2,57801,1368864731,8006
261159,4,77534,1385992198,21054
286172,5,84242,1391914282,25675
349048,6,103867,1403287340,40444
43043,1,13428,1314062116,0
329624,5,97221,1400038323,35255
383320,33,114317,1409831829,54021
180399,2,55188,1366640883,7290
107484,2,32018,1344064626,805
240245,3,71146,1381050333,16663
161534,2,49258,1361617422,5739
114576,2,34388,1346447472,919
255351,4,74963,1384671955,20068
161736,2,49318,1361713356,5739
212578,3,63888,1374454780,11455
355360,6,105641,1404607419,42410
134902,2,41154,1352624196,2116
174618,2,52550,1365108609,7290
241846,3,71611,1381413636,16949
181778,2,55604,1366939028,7290
223958,3,66820,1377088169,13154
129412,2,38834,1351042559,1569
287323,5,85582,1392137218,25944
346110,6,103029,1402743683,39588
191667,2,58531,1369530314,8155
148655,2,45850,1357534971,3826
28181,1,9190,1304115014,-2
339748,5,100556,1401717900,37111
205805,3,62208,1373040990,10524
137521,2,41823,1353472591,2669
350999,6,104435,1403684348,41033
129213,2,38764,1350974142,1538
116229,2,34789,1347066555,919
252825,4,74319,1384077198,18528
215365,3,64621,1374994980,11887
326773,5,96403,1399509432,34645
86670,1,25619,1336136906,686
334943,5,99475,1400850154,36264
251410,4,74198,1383955887,18459
270518,5,80125,1388595559,22062
116634,2,34890,1347250750,930
155250,2,47590,1359607741,4812
221908,3,66293,1376528569,12923
305317,5,90357,1395427840,28823
26293,1,8545,1302868693,-2
45536,1,14162,1315776229,0
378800,25,112987,1408905899,52112
381691,25,113863,1409532533,53208
178819,2,54739,1366219924,7290
138821,2,43150,1353963072,2798
326184,5,96225,1399422612,32498
278716,5,82470,1390513067,24230
67583,1,20370,1328103918,183
367615,24,109686,1406634488,45210
137696,2,41853,1353512039,2669
344063,5,101471,1402380893,38014
30809,1,9930,1305849751,-2
260429,4,77319,1385812320,21054
332846,5,97884,1400480952,35811
328136,5,96789,1399768932,34936
194503,2,59271,1370268522,8507
202210,3,61324,1372241066,9677
257874,4,76601,1385208674,20650
351487,6,104556,1403771029,41238
55162,1,16863,1321263775,88
129417,2,38835,1351043317,1569
370936,24,110658,1407296745,46317
195267,2,59456,1370431134,8589
240063,3,71099,1380984107,16623
303809,5,89985,1395202471,28740
50776,1,15627,1318642676,52
168851,2,51252,1363764332,6768
205547,3,62146,1372992051,10479
260599,4,77360,1385880651,21054
318795,5,94048,1398069452,31433
128142,2,38463,1350602368,1381
153919,2,47190,1359191016,4593
272764,5,80811,1389168406,22353
310820,5,91816,1396480535,29898
119608,2,35411,1348023009,930
80121,1,23838,1333457563,561
222593,3,66463,1376737025,13038
159316,2,48703,1360959938,5429
298079,5,88394,1394096209,27779
134048,2,40922,1352318078,2116
151983,2,46686,1358508068,4370
204906,3,61985,1372862368,10339
224538,3,66956,1377236888,13280
88697,1,26194,1336886311,686
291771,5,86752,1392945934,26640
350310,6,104234,1403576818,40846
136175,2,41486,1353027757,2392
44148,1,13755,1314796155,0
226997,3,67625,1377823130,13624
236124,3,70081,1380067156,15949
87190,1,25775,1336386787,686
331706,5,97564,1400225144,35535
145194,2,44944,1355902665,3347
213349,3,64100,1374580016,11623
127919,2,38402,1350533007,1381
101953,2,29848,1342031521,805
317338,5,93625,1397723729,31261
106788,2,31645,1343780436,805
224762,3,67019,1377308102,13326
381683,25,113859,1409530281,53200
128386,2,38521,1350676570,1390
72462,1,21733,1330046220,252
86466,1,25558,1336091431,686
223147,3,66606,1376916788,13090
74176,1,22238,1330909543,273
209972,3,63202,1373943265,11032
154024,2,47218,1359253113,4598
249410,4,73612,1383492225,17930
57552,1,17552,1322470905,88
153075,2,46960,1358923955,4505
297679,5,88276,1394019511,27738
275227,5,81509,1389698006,22518
8325,1,2787,1286452660,-2
155848,2,47764,1359818374,4856
251204,4,74145,1383893520,18405
381081,25,113685,1409353726,52952
371658,24,110886,1407410655,46559
362596,13,108181,1405672370,44028
186774,2,57028,1368269385,7733
166307,2,50547,1363145915,6329
160543,2,49005,1361359277,5597
337077,5,100064,1401333639,36630
19963,1,6779,1298598302,-2
287314,5,85581,1392132214,25944
45028,1,14009,1315424546,0
131641,2,40514,1351821288,1939
226013,3,67362,1377634308,13519
294179,5,87358,1393411610,27248
131547,2,40485,1351782334,1934
127751,2,38346,1350470122,1352
180709,2,55295,1366723814,7290
264851,4,78521,1386755679,21792
213840,3,64213,1374655293,11744
116345,2,34817,1347114540,919
351777,6,104636,1403825657,41295
370802,24,110616,1407260687,46274
132367,2,40731,1352094623,2040
57251,1,17455,1322274232,88
49047,1,15164,1317769840,8
335839,5,99734,1401093216,36462
63371,1,19144,1326086582,154
253809,4,74564,1384284839,19755
230556,3,68515,1378687313,14150
5188,1,1676,1283196522,-2
26229,1,8522,1302810014,-2
131924,2,40592,1351918102,2020
305308,5,90354,1395423440,28820
35771,1,11417,1309449648,-2
178247,2,54566,1366087777,7290
226118,3,67386,1377659887,13525
28292,1,9211,1304201479,-2
326261,5,96248,1399437044,32504
181806,2,55610,1366945285,7290
329014,5,97043,1399947368,35130
60475,1,18362,1324135112,88
245300,3,72543,1382351513,17230
295389,5,87673,1393590427,27411
98264,2,28761,1340698622,805
347319,6,103389,1402999069,40023
344747,6,102664,1402474893,38206
361036,10,107730,1405394185,43556
294412,5,87410,1393445185,27301
158848,2,48563,1360808149,5339
335360,5,99591,1400987038,36379
322312,5,95087,1398708832,32036
144688,2,44820,1355746470,3280
318780,5,94045,1398068562,31428
226514,3,67512,1377700512,13561
330022,5,97342,1400085887,35366
18773,1,6374,1297711537,-2
272317,5,80666,1389071089,22311
271107,5,80301,1388767419,22159
210593,3,63363,1374048884,11032
37854,1,11971,1310810962,-2
16994,1,5733,1296122042,-2
199234,2,60507,1371471804,9249
295598,5,87727,1393655052,27433
297833,5,88323,1394048041,27765
234916,3,69737,1379773093,14803
297747,5,88297,1394033900,27761
164260,2,50001,1362560586,6029
334163,5,99258,1400717795,36068
168525,2,51163,1363682370,6666
61933,1,18750,1325212113,88
170584,2,51751,1364266248,6975
162293,2,49487,1361927266,5836
246603,3,72879,1382667059,17422
243776,3,72144,1381934798,17230
311592,5,92006,1396604119,30167
43041,1,13427,1314061596,0
128462,2,38548,1350722727,1390
180935,2,55356,1366782134,7290
145612,2,45071,1356031280,3382
116968,2,34967,1347349086,930
222306,3,66396,1376630347,12996
151717,2,46604,1358418617,4326
210717,3,63396,1374064696,11052
381960,25,113933,1409583528,53333
123833,2,37559,1349465310,1005
37521,1,11887,1310600213,-2
317758,5,93724,1397814851,31325
344804,6,102680,1402480395,38208
179401,2,54899,1366356096,7290
335238,5,99555,1400931748,36322
335974,5,99764,1401137603,36471
253712,4,74544,1384265396,19741
290367,5,86415,1392730540,26338
369898,24,110360,1407112440,45982
334934,5,99474,1400849231,36259
186530,2,56963,1368186154,7661
323073,5,95337,1398832178,32036
30307,1,9801,1305525235,-2
38824,1,12273,1311424633,-2
20068,1,6814,1298680337,-2
382103,25,113973,1409630777,53404
268823,5,79643,1387957485,22047
11983,1,4004,1290149282,-2
326980,5,96468,1399539722,34658
347052,6,103328,1402967259,39954
201623,3,61181,1372114953,9568
228297,3,67955,1378126570,13734
245539,3,72612,1382414828,17252
139374,2,43310,1354111627,2817
234420,3,69597,1379601274,14731
152242,2,46750,1358617956,4401
278115,5,82310,1390379155,24097
350318,6,104236,1403578243,40847
128499,2,38557,1350732738,1390
117212,2,35018,1347435952,930
98733,2,28881,1340861570,805
318148,5,93818,1397906360,31370
314576,5,92821,1397167606,30646
334116,5,99248,1400699264,36068
156714,2,47998,1360097857,4862
119303,2,35326,1347928882,930
280745,5,82999,1390973116,24712
235715,3,69960,1379974289,14860
379431,25,113178,1409032085,52379
167326,2,50821,1363371105,6521
361243,10,107802,1405415573,43633
205169,3,62039,1372923043,10389
362703,13,108212,1405688459,44079
21649,1,7283,1299783675,-2
278544,5,82433,1390474190,24177
298374,5,88475,1394159644,27821
181189,2,55434,1366822299,7290
289571,5,86178,1392609371,26338
51937,1,15970,1319198643,88
385598,36,114994,1410346352,55010
302096,5,89510,1394850542,28538
116079,2,34761,1347008231,919
235135,3,69807,1379855341,14826
11552,1,3842,1289815677,-2
247210,3,73033,1382872035,17561
129536,2,38868,1351064875,1586
255920,4,76087,1384799538,20211
224848,3,67038,1377329603,13348
166129,2,50482,1363092406,6250
336394,5,99885,1401204368,36540
114773,2,34442,1346504652,919
238396,3,70684,1380612319,16297
81893,1,24353,1334176135,601
177957,2,54494,1366015569,7290
181773,2,55603,1366938886,7290
363344,15,108383,1405860020,44269
58554,1,17825,1323073232,88
194366,2,59239,1370244473,8480
149116,2,45981,1357659051,3874
216182,3,64796,1375168184,12018
102675,2,30069,1342337566,805
328939,5,97023,1399929951,35122
158492,2,48448,1360678348,5280
36039,1,11500,1309738786,-2
38459,1,12140,1311179640,-2
368409,24,109897,1406778509,45519
264463,4,78406,1386679921,21701
243155,3,71956,1381804377,17112
23179,1,7726,1300773623,-2
307932,5,91023,1395935208,29231
130128,2,39048,1351313959,1739
372770,24,111200,1407668936,46925
350162,6,104188,1403550123,40763
287236,5,85561,1392119417,25936
25214,1,8242,1302112231,-2
222091,3,66334,1376571537,12932
123728,2,37523,1349423630,1005
308109,5,91076,1395974291,29314
364608,16,108750,1406084610,44417
302496,5,89644,1394966024,28624
103858,2,30414,1342708481,805
135301,2,41267,1352757064,2129
172173,2,51914,1364411474,7071
231850,3,68857,1378961519,14321
350067,6,104148,1403526525,40761
121691,2,35972,1348748078,930
339019,5,100334,1401546564,36860
384115,33,114533,1410031298,54284
275125,5,81478,1389682841,22478
202874,3,61473,1372388446,9887
350325,6,104237,1403578597,40850
265683,4,78745,1386940842,21958
172624,2,52025,1364536421,7071
180037,2,55090,1366547191,7290
268360,5,79491,1387768732,22047
244554,3,72359,1382121875,17230
325608,5,96042,1399318420,32379
308936,5,91301,1396134489,29522
371783,24,110933,1407427180,46636
362938,13,108280,1405764539,44154
121405,2,35909,1348672560,930
360284,10,107501,1405224762,43288
41964,1,13127,1313492569,0
226087,3,67378,1377656780,13525
232154,3,68939,1379036597,14383
289688,5,86217,1392628493,26338
51945,1,15971,1319209933,88
264542,4,78435,1386696516,21720
91112,2,26887,1337832325,686
9501,1,3188,1287579382,-2
67452,1,20326,1328080077,183
317809,5,93740,1397825231,31334
333131,5,98969,1400544201,35881
129873,2,38979,1351186503,1679
121817,2,36001,1348806455,930
317049,5,93554,1397670891,31225
99732,2,29172,1341230593,805
108846,2,32722,1344573582,887
340873,5,100894,1401930238,37426
230241,3,68433,1378540920,14120
325059,5,95871,1399200633,32181
286066,5,84215,1391875205,25672
333444,5,99066,1400586871,35969
55342,1,16921,1321336686,88
255217,4,74937,1384620068,20048
271017,5,80263,1388741829,22147
319772,5,94326,1398228589,31632
315242,5,92996,1397304319,30796
349170,6,103907,1403329548,40483
328505,5,96898,1399850116,35026
132091,2,40635,1351994194,2040
240926,3,71341,1381205585,16791
13390,1,4485,1291758651,-2
269589,5,79868,1388215047,22047
234275,3,69548,1379580292,14730
187251,2,57173,1368423033,7788
362803,13,108243,1405724911,44105
279394,5,82637,1390706156,24460
143731,2,44549,1355389661,3277
153140,2,46978,1358936558,4505
129665,2,38899,1351113016,1643
146635,2,45333,1356606281,3489
345686,6,102912,1402645335,38485
234843,3,69709,1379725274,14803
152892,2,46911,1358861246,4505
245415,3,72575,1382389139,17230
335216,5,99549,1400928479,36322
80777,1,24054,1333690836,588
224011,3,66831,1377112272,13155
263785,4,78226,1386572864,21599
322279,5,95080,1398701308,32036
309383,5,91436,1396238716,29600
109537,2,33064,1344844709,919
